country,admin_name,indicator,label,direction,latest_year,prev,se,ci_l,ci_u,prevalence_rank,n_units,rank_band,prov_avg,prov_min,prov_max,gap_worse,pos_worse
Ethiopia,Tigray,wasting,Wasting,adverse,2024,5.183301796,1.174217362,2.881878056,7.484725537,7,11,Worse half,6.446128751,2.354158264,13.72103265,-1.262826955,0.248893709557001
Ethiopia,Dire Dawa,wasting,Wasting,adverse,2024,6.842042901,1.80787819,3.298666761,10.38541904,8,11,Worse half,6.446128751,2.354158264,13.72103265,0.39591415,0.394821345305575
Ethiopia,Afar,wasting,Wasting,adverse,2024,10.5138072,1.362490655,7.843374587,13.18423981,9,11,Worst fifth,6.446128751,2.354158264,13.72103265,4.067678449,0.717844559455133
Ethiopia,Gambela,wasting,Wasting,adverse,2024,12.91561315,2.022320644,8.951937518,16.87928877,10,11,Worst fifth,6.446128751,2.354158264,13.72103265,6.469484399,0.929143274338283
Ethiopia,Somali,wasting,Wasting,adverse,2024,13.72103265,1.420254859,10.93738428,16.50468102,11,11,Worst fifth,6.446128751,2.354158264,13.72103265,7.274903899,1
Ethiopia,Addis Ababa,zero_dose,Zero-dose,adverse,2024,3.772074716,1.75752750674554,0.327384100963471,7.21676533108295,1,11,Best fifth,29.9581129832727,3.772074716,66.99703119,-26.1860382672727,0
Ethiopia,Tigray,zero_dose,Zero-dose,adverse,2024,10.43862645,2.24089342632691,6.04655604257002,14.8306968601566,2,11,Best fifth,29.9581129832727,3.772074716,66.99703119,-19.5194865332727,0.105441776567161
Ethiopia,Amhara,zero_dose,Zero-dose,adverse,2024,12.09403222,2.91007113498276,6.3903976066173,17.7976668406489,3,11,Best fifth,29.9581129832727,3.772074716,66.99703119,-17.8640807632727,0.131624566755095
Ethiopia,Harari,zero_dose,Zero-dose,adverse,2024,16.45890236,3.40158856987521,9.79191127166691,23.125893446024,4,11,Better half,29.9581129832727,3.772074716,66.99703119,-13.4992106232727,0.200661706255459
Ethiopia,Dire Dawa,zero_dose,Zero-dose,adverse,2024,23.52072896,4.36854097464599,14.9585459834244,32.0829119340117,5,11,Better half,29.9581129832727,3.772074716,66.99703119,-6.43738402327273,0.312355363219922
Ethiopia,SNNPR,zero_dose,Zero-dose,adverse,2024,29.27009719,2.34944320564293,24.6652731267965,33.8749212603614,6,11,Worse half,29.9581129832727,3.772074716,66.99703119,-0.688015793272726,0.403290470978585
Ethiopia,Gambela,zero_dose,Zero-dose,adverse,2024,33.0054701,5.22056640432956,22.7733479671533,43.2375922299247,7,11,Worse half,29.9581129832727,3.772074716,66.99703119,3.04735711672727,0.462371142889148
Ethiopia,Benishangul,zero_dose,Zero-dose,adverse,2024,40.8941287,7.0147447598127,27.1454816072522,54.6427757872001,8,11,Worse half,29.9581129832727,3.772074716,66.99703119,10.9360157167273,0.58714242056087
Ethiopia,Oromia,zero_dose,Zero-dose,adverse,2024,41.66457272,4.84184935624822,32.1747223642165,51.1544230778464,9,11,Worst fifth,29.9581129832727,3.772074716,66.99703119,11.7064597367273,0.599328178574271
Ethiopia,Afar,zero_dose,Zero-dose,adverse,2024,51.42357821,5.40625383696447,40.8275153969372,62.0196410204009,10,11,Worst fifth,29.9581129832727,3.772074716,66.99703119,21.4654652267273,0.753681871075637
Ethiopia,Somali,zero_dose,Zero-dose,adverse,2024,66.99703119,4.58645429059718,58.0077459679168,75.9863164205361,11,11,Worst fifth,29.9581129832727,3.772074716,66.99703119,37.0389182067273,1
Nigeria,Lagos,anc4plus,ANC4+,beneficial,2024,95.432872,1.901386,91.706223,99.159521,1,37,Best fifth,58.4871637567568,14.031834,95.432872,-36.9457082432433,0
Nigeria,Osun,anc4plus,ANC4+,beneficial,2024,91.974982,2.655644,86.770016,97.179948,2,37,Best fifth,58.4871637567568,14.031834,95.432872,-33.4878182432432,0.0424796794360289
Nigeria,Imo,anc4plus,ANC4+,beneficial,2024,84.932995,2.042584,80.929604,88.936385,3,37,Best fifth,58.4871637567568,14.031834,95.432872,-26.4458312432433,0.128989473082641
Nigeria,Anambra,anc4plus,ANC4+,beneficial,2024,84.858744,3.692502,77.621574,92.095914,4,37,Best fifth,58.4871637567568,14.031834,95.432872,-26.3715802432432,0.129901635898058
Nigeria,Cross River,anc4plus,ANC4+,beneficial,2024,79.987405,3.157941,73.797954,86.176856,5,37,Best fifth,58.4871637567568,14.031834,95.432872,-21.5002412432432,0.189745332240112
Nigeria,FCT Abuja,anc4plus,ANC4+,beneficial,2024,79.905067,3.393497,73.253934,86.5562,6,37,Best fifth,58.4871637567568,14.031834,95.432872,-21.4179032432432,0.190756842683013
Nigeria,Abia,anc4plus,ANC4+,beneficial,2024,79.05641,3.812215,71.584606,86.528213,7,37,Best fifth,58.4871637567568,14.031834,95.432872,-20.5692462432432,0.201182471407797
Nigeria,Rivers,anc4plus,ANC4+,beneficial,2024,76.477595,3.783049,69.062955,83.892234,8,37,Best fifth,58.4871637567568,14.031834,95.432872,-17.9904312432432,0.232862841380475
Nigeria,Oyo,anc4plus,ANC4+,beneficial,2024,73.775034,4.032655,65.871176,81.678892,9,37,Better half,58.4871637567568,14.031834,95.432872,-15.2878702432432,0.266063413098
Nigeria,Ogun,anc4plus,ANC4+,beneficial,2024,73.656235,3.627835,66.54581,80.76666,10,37,Better half,58.4871637567568,14.031834,95.432872,-15.1690712432432,0.267522841662044
Nigeria,Ekiti,anc4plus,ANC4+,beneficial,2024,68.589093,6.0634,56.705047,80.473138,11,37,Better half,58.4871637567568,14.031834,95.432872,-10.1019292432432,0.32977194959111
Nigeria,Ondo,anc4plus,ANC4+,beneficial,2024,66.281513,4.638294,57.190623,75.372403,12,37,Better half,58.4871637567568,14.031834,95.432872,-7.79434924324325,0.358120236746858
Nigeria,Nasarawa,anc4plus,ANC4+,beneficial,2024,65.953382,3.393401,59.302439,72.604325,13,37,Better half,58.4871637567568,14.031834,95.432872,-7.46621824324325,0.362151278709738
Nigeria,Akwa Ibom,anc4plus,ANC4+,beneficial,2024,65.724152,4.072382,57.74243,73.705874,14,37,Better half,58.4871637567568,14.031834,95.432872,-7.23698824324325,0.36496733616591
Nigeria,Edo,anc4plus,ANC4+,beneficial,2024,62.99775,4.280562,54.608003,71.387497,15,37,Better half,58.4871637567568,14.031834,95.432872,-4.51058624324325,0.398460791126521
Nigeria,Enugu,anc4plus,ANC4+,beneficial,2024,61.907756,4.752942,52.592162,71.22335,16,37,Better half,58.4871637567568,14.031834,95.432872,-3.42059224324324,0.411851210054594
Nigeria,Ebonyi,anc4plus,ANC4+,beneficial,2024,61.727962,4.692678,52.530483,70.925442,17,37,Better half,58.4871637567568,14.031834,95.432872,-3.24079824324324,0.414059953387818
Nigeria,Borno,anc4plus,ANC4+,beneficial,2024,61.103373,4.111647,53.044692,69.162053,18,37,Better half,58.4871637567568,14.031834,95.432872,-2.61620924324324,0.421732939081195
Nigeria,Delta,anc4plus,ANC4+,beneficial,2024,60.458586,4.270333,52.088888,68.828285,19,37,Worse half,58.4871637567568,14.031834,95.432872,-1.97142224324324,0.429654054288595
Nigeria,Kaduna,anc4plus,ANC4+,beneficial,2024,59.432276,4.338295,50.929374,67.935177,20,37,Worse half,58.4871637567568,14.031834,95.432872,-0.945112243243244,0.442262124470698
Nigeria,Adamawa,anc4plus,ANC4+,beneficial,2024,56.421333,4.809207,46.995462,65.847205,21,37,Worse half,58.4871637567568,14.031834,95.432872,2.06583075675676,0.479251124537257
Nigeria,Kogi,anc4plus,ANC4+,beneficial,2024,54.10791,5.114843,44.083002,64.132818,22,37,Worse half,58.4871637567568,14.031834,95.432872,4.37925375675676,0.507671192104455
Nigeria,Kwara,anc4plus,ANC4+,beneficial,2024,51.302839,7.882414,35.853592,66.752086,23,37,Worse half,58.4871637567568,14.031834,95.432872,7.18432475675676,0.542131084372659
Nigeria,Kano,anc4plus,ANC4+,beneficial,2024,51.261443,3.330648,44.733493,57.789394,24,37,Worse half,58.4871637567568,14.031834,95.432872,7.22572075675676,0.542639628256338
Nigeria,Taraba,anc4plus,ANC4+,beneficial,2024,50.546595,5.199923,40.354934,60.738257,25,37,Worse half,58.4871637567568,14.031834,95.432872,7.94056875675675,0.551421432734064
Nigeria,Benue,anc4plus,ANC4+,beneficial,2024,49.128425,4.578292,40.155137,58.101713,26,37,Worse half,58.4871637567568,14.031834,95.432872,9.35873875675676,0.568843446443521
Nigeria,Bayelsa,anc4plus,ANC4+,beneficial,2024,48.615939,6.982816,34.929871,62.302006,27,37,Worse half,58.4871637567568,14.031834,95.432872,9.87122475675676,0.575139262966155
Nigeria,Yobe,anc4plus,ANC4+,beneficial,2024,48.495499,2.892871,42.825577,54.165422,28,37,Worse half,58.4871637567568,14.031834,95.432872,9.99166475675676,0.576618850978289
Nigeria,Bauchi,anc4plus,ANC4+,beneficial,2024,46.602332,4.895231,37.007856,56.196807,29,37,Worse half,58.4871637567568,14.031834,95.432872,11.8848317567568,0.599876134257649
Nigeria,Plateau,anc4plus,ANC4+,beneficial,2024,46.436564,4.494361,37.627778,55.245349,30,37,Worst fifth,58.4871637567568,14.031834,95.432872,12.0505997567568,0.6019125702058
Nigeria,Gombe,anc4plus,ANC4+,beneficial,2024,39.103663,5.126891,29.055141,49.152186,31,37,Worst fifth,58.4871637567568,14.031834,95.432872,19.3835007567568,0.691996200343293
Nigeria,Jigawa,anc4plus,ANC4+,beneficial,2024,37.660619,2.826926,32.119945,43.201293,32,37,Worst fifth,58.4871637567568,14.031834,95.432872,20.8265447567568,0.709723787551702
Nigeria,Katsina,anc4plus,ANC4+,beneficial,2024,37.178724,4.488321,28.381776,45.975671,33,37,Worst fifth,58.4871637567568,14.031834,95.432872,21.3084397567568,0.715643798055745
Nigeria,Niger,anc4plus,ANC4+,beneficial,2024,34.69295,4.718987,25.443904,43.941995,34,37,Worst fifth,58.4871637567568,14.031834,95.432872,23.7942137567568,0.746181172775708
Nigeria,Sokoto,anc4plus,ANC4+,beneficial,2024,22.747631,4.286488,14.346268,31.148993,35,37,Worst fifth,58.4871637567568,14.031834,95.432872,35.7395327567568,0.89292769215056
Nigeria,Zamfara,anc4plus,ANC4+,beneficial,2024,21.457577,4.627795,12.387266,30.527888,36,37,Worst fifth,58.4871637567568,14.031834,95.432872,37.0295867567568,0.908775819296064
Nigeria,Kebbi,anc4plus,ANC4+,beneficial,2024,14.031834,2.128107,9.86082,18.202848,37,37,Worst fifth,58.4871637567568,14.031834,95.432872,44.4553297567568,1
Nigeria,Kebbi,anemia_women,"Anemia, women",adverse,2024,20.08032564,2.042293875,16.0775032,24.08314808,1,37,Best fifth,42.8281536021622,20.08032564,71.68532422,-22.7478279621622,0
Nigeria,Plateau,anemia_women,"Anemia, women",adverse,2024,23.72343165,2.900756021,18.03805432,29.40880898,2,37,Best fifth,42.8281536021622,20.08032564,71.68532422,-19.1047219521622,0.0705959908971283
Nigeria,Kaduna,anemia_women,"Anemia, women",adverse,2024,26.11484997,2.169731411,21.86225455,30.36744539,3,37,Best fifth,42.8281536021622,20.08032564,71.68532422,-16.7133036321622,0.11693681806124
Nigeria,Benue,anemia_women,"Anemia, women",adverse,2024,26.74018447,2.469545504,21.89996422,31.58040472,4,37,Best fifth,42.8281536021622,20.08032564,71.68532422,-16.0879691321622,0.129054529856747
Nigeria,FCT Abuja,anemia_women,"Anemia, women",adverse,2024,29.82901728,2.935745508,24.07506182,35.58297274,5,37,Best fifth,42.8281536021622,20.08032564,71.68532422,-12.9991363221622,0.188909832540489
Nigeria,Nasarawa,anemia_women,"Anemia, women",adverse,2024,31.06414698,3.016117404,25.15266549,36.97562846,6,37,Best fifth,42.8281536021622,20.08032564,71.68532422,-11.7640066221622,0.212844136076711
Nigeria,Kano,anemia_women,"Anemia, women",adverse,2024,33.46541688,2.438222648,28.6865883,38.24424545,7,37,Best fifth,42.8281536021622,20.08032564,71.68532422,-9.36273672216216,0.259375866840688
Nigeria,Delta,anemia_women,"Anemia, women",adverse,2024,35.82449551,2.795708227,30.34500807,41.30398294,8,37,Best fifth,42.8281536021622,20.08032564,71.68532422,-7.00365809216216,0.305090016533821
Nigeria,Yobe,anemia_women,"Anemia, women",adverse,2024,37.25458425,2.961842129,31.44948034,43.05968815,9,37,Better half,42.8281536021622,20.08032564,71.68532422,-5.57356935216216,0.33280223006645
Nigeria,Osun,anemia_women,"Anemia, women",adverse,2024,37.61204694,3.382606426,30.98226017,44.24183371,10,37,Better half,42.8281536021622,20.08032564,71.68532422,-5.21610666216216,0.339729130557414
Nigeria,Oyo,anemia_women,"Anemia, women",adverse,2024,38.2913686,2.534709039,33.32343017,43.25930702,11,37,Better half,42.8281536021622,20.08032564,71.68532422,-4.53678500216216,0.352893003800176
Nigeria,Cross River,anemia_women,"Anemia, women",adverse,2024,38.5152347,3.562492678,31.53287736,45.49759205,12,37,Better half,42.8281536021622,20.08032564,71.68532422,-4.31291890216216,0.357231073874007
Nigeria,Gombe,anemia_women,"Anemia, women",adverse,2024,38.6254518,2.987074992,32.7708924,44.48001121,13,37,Better half,42.8281536021622,20.08032564,71.68532422,-4.20270180216216,0.359366857287103
Nigeria,Zamfara,anemia_women,"Anemia, women",adverse,2024,39.06831555,4.190080378,30.85590892,47.28072219,14,37,Better half,42.8281536021622,20.08032564,71.68532422,-3.75983805216216,0.367948656767505
Nigeria,Borno,anemia_women,"Anemia, women",adverse,2024,39.09120376,2.655796885,33.88593752,44.29647001,15,37,Better half,42.8281536021622,20.08032564,71.68532422,-3.73694984216216,0.368392183763529
Nigeria,Niger,anemia_women,"Anemia, women",adverse,2024,40.03126674,3.7372628,32.70636625,47.35616723,16,37,Better half,42.8281536021622,20.08032564,71.68532422,-2.79688686216216,0.386608693905326
Nigeria,Imo,anemia_women,"Anemia, women",adverse,2024,40.12632595,3.141126428,33.96983128,46.28282062,17,37,Better half,42.8281536021622,20.08032564,71.68532422,-2.70182765216216,0.388450748214322
Nigeria,Taraba,anemia_women,"Anemia, women",adverse,2024,40.33693676,3.943062286,32.60867669,48.06519683,18,37,Better half,42.8281536021622,20.08032564,71.68532422,-2.49121684216216,0.392531957705559
Nigeria,Ekiti,anemia_women,"Anemia, women",adverse,2024,40.40354179,4.304537792,31.96680275,48.84028084,19,37,Worse half,42.8281536021622,20.08032564,71.68532422,-2.42461181216216,0.393822627831182
Nigeria,Ogun,anemia_women,"Anemia, women",adverse,2024,41.67780639,3.258856117,35.29056577,48.06504701,20,37,Worse half,42.8281536021622,20.08032564,71.68532422,-1.15034721216216,0.418515286198851
Nigeria,Kogi,anemia_women,"Anemia, women",adverse,2024,43.47425178,3.34582614,36.91655304,50.03195051,21,37,Worse half,42.8281536021622,20.08032564,71.68532422,0.646098177837843,0.453326747092801
Nigeria,Adamawa,anemia_women,"Anemia, women",adverse,2024,44.23647588,3.406562642,37.55973579,50.91321597,22,37,Worse half,42.8281536021622,20.08032564,71.68532422,1.40832227783784,0.468097101147135
Nigeria,Ondo,anemia_women,"Anemia, women",adverse,2024,45.22823992,4.574910176,36.26158074,54.1948991,23,37,Worse half,42.8281536021622,20.08032564,71.68532422,2.40008631783784,0.487315472764034
Nigeria,Lagos,anemia_women,"Anemia, women",adverse,2024,46.30045303,3.686721882,39.07461092,53.52629514,24,37,Worse half,42.8281536021622,20.08032564,71.68532422,3.47229942783784,0.508092783867682
Nigeria,Bauchi,anemia_women,"Anemia, women",adverse,2024,46.67997221,5.091405613,36.70100058,56.65894384,25,37,Worse half,42.8281536021622,20.08032564,71.68532422,3.85181860783784,0.515447094311305
Nigeria,Bayelsa,anemia_women,"Anemia, women",adverse,2024,47.70077996,2.936705709,41.94494254,53.45661738,26,37,Worse half,42.8281536021622,20.08032564,71.68532422,4.87262635783784,0.535228274004925
Nigeria,Enugu,anemia_women,"Anemia, women",adverse,2024,47.76113895,2.776790262,42.31873004,53.20354785,27,37,Worse half,42.8281536021622,20.08032564,71.68532422,4.93298534783784,0.536397908568647
Nigeria,Jigawa,anemia_women,"Anemia, women",adverse,2024,48.83952536,2.876290897,43.20209879,54.47695192,28,37,Worse half,42.8281536021622,20.08032564,71.68532422,6.01137175783784,0.557294845680819
Nigeria,Rivers,anemia_women,"Anemia, women",adverse,2024,49.74679356,2.423386301,44.99704369,54.49654343,29,37,Worse half,42.8281536021622,20.08032564,71.68532422,6.91863995783784,0.574875859632278
Nigeria,Edo,anemia_women,"Anemia, women",adverse,2024,50.81819356,3.000715585,44.93689909,56.69948804,30,37,Worst fifth,42.8281536021622,20.08032564,71.68532422,7.99003995783784,0.595637414316542
Nigeria,Anambra,anemia_women,"Anemia, women",adverse,2024,52.27675929,4.128479216,44.18508872,60.36842987,31,37,Worst fifth,42.8281536021622,20.08032564,71.68532422,9.44860568783784,0.623901454043989
Nigeria,Katsina,anemia_women,"Anemia, women",adverse,2024,52.36303215,3.813292486,44.88911621,59.83694808,32,37,Worst fifth,42.8281536021622,20.08032564,71.68532422,9.53487854783784,0.625573246745742
Nigeria,Akwa Ibom,anemia_women,"Anemia, women",adverse,2024,55.52269926,3.016878508,49.60972604,61.43567248,33,37,Worst fifth,42.8281536021622,20.08032564,71.68532422,12.6945456578378,0.686801174212919
Nigeria,Kwara,anemia_women,"Anemia, women",adverse,2024,55.82042091,3.160711475,49.62554025,62.01530157,34,37,Worst fifth,42.8281536021622,20.08032564,71.68532422,12.9922673078378,0.692570414755353
Nigeria,Abia,anemia_women,"Anemia, women",adverse,2024,64.03379026,3.639001412,56.90147856,71.16610197,35,37,Worst fifth,42.8281536021622,20.08032564,71.68532422,21.2056366578378,0.85172882142147
Nigeria,Sokoto,anemia_women,"Anemia, women",adverse,2024,64.27788137,2.413298525,59.54790318,69.00785957,36,37,Worst fifth,42.8281536021622,20.08032564,71.68532422,21.4497277678378,0.856458811087521
Nigeria,Ebonyi,anemia_women,"Anemia, women",adverse,2024,71.68532422,2.519925477,66.74636104,76.6242874,37,37,Worst fifth,42.8281536021622,20.08032564,71.68532422,28.8571706178378,1
Nigeria,Imo,facility_delivery,Facility delivery,beneficial,2024,97.026071,1.042056,94.983679,99.068463,1,37,Best fifth,55.6341671081081,8.843813,97.026071,-41.3919038918919,0
Nigeria,Enugu,facility_delivery,Facility delivery,beneficial,2024,92.587143,2.235517,88.205609,96.968676,2,37,Best fifth,55.6341671081081,8.843813,97.026071,-36.9529758918919,0.0503381076950877
Nigeria,Edo,facility_delivery,Facility delivery,beneficial,2024,90.920718,2.325872,86.362094,95.479343,3,37,Best fifth,55.6341671081081,8.843813,97.026071,-35.2865508918919,0.0692356165341106
Nigeria,Osun,facility_delivery,Facility delivery,beneficial,2024,86.672552,3.17767,80.444434,92.90067,4,37,Best fifth,55.6341671081081,8.843813,97.026071,-31.0383848918919,0.117410454606413
Nigeria,Abia,facility_delivery,Facility delivery,beneficial,2024,85.956188,3.704615,78.695276,93.2171,5,37,Best fifth,55.6341671081081,8.843813,97.026071,-30.3220208918919,0.125534129552455
Nigeria,Lagos,facility_delivery,Facility delivery,beneficial,2024,85.844276,4.986066,76.071767,95.616786,6,37,Best fifth,55.6341671081081,8.843813,97.026071,-30.2101088918919,0.1268032283773
Nigeria,Ogun,facility_delivery,Facility delivery,beneficial,2024,83.329697,3.197899,77.061931,89.597463,7,37,Best fifth,55.6341671081081,8.843813,97.026071,-27.6955298918919,0.155318930481458
Nigeria,Anambra,facility_delivery,Facility delivery,beneficial,2024,83.24692,3.447872,76.489215,90.004624,8,37,Best fifth,55.6341671081081,8.843813,97.026071,-27.6127528918919,0.156257634046976
Nigeria,Ondo,facility_delivery,Facility delivery,beneficial,2024,83.187846,4.382165,74.59896,91.776731,9,37,Better half,55.6341671081081,8.843813,97.026071,-27.5536788918919,0.15692754204593
Nigeria,Delta,facility_delivery,Facility delivery,beneficial,2024,82.982899,5.174832,72.840416,93.125383,10,37,Better half,55.6341671081081,8.843813,97.026071,-27.3487318918919,0.159251671691147
Nigeria,Ekiti,facility_delivery,Facility delivery,beneficial,2024,81.658578,2.79933,76.171992,87.145164,11,37,Better half,55.6341671081081,8.843813,97.026071,-26.0244108918919,0.174269669982821
Nigeria,FCT Abuja,facility_delivery,Facility delivery,beneficial,2024,81.334621,5.472685,70.608356,92.060886,12,37,Better half,55.6341671081081,8.843813,97.026071,-25.7004538918919,0.177943390834923
Nigeria,Ebonyi,facility_delivery,Facility delivery,beneficial,2024,79.367592,3.471276,72.564016,86.171167,13,37,Better half,55.6341671081081,8.843813,97.026071,-23.7334248918919,0.200249794011852
Nigeria,Oyo,facility_delivery,Facility delivery,beneficial,2024,75.027198,3.8995,67.384318,82.670078,14,37,Better half,55.6341671081081,8.843813,97.026071,-19.3930308918919,0.249470511403779
Nigeria,Kogi,facility_delivery,Facility delivery,beneficial,2024,62.161529,4.747924,52.855769,71.467288,15,37,Better half,55.6341671081081,8.843813,97.026071,-6.52736189189189,0.395369122890911
Nigeria,Benue,facility_delivery,Facility delivery,beneficial,2024,59.046486,5.43247,48.399041,69.69393,16,37,Better half,55.6341671081081,8.843813,97.026071,-3.41231889189189,0.43069417659956
Nigeria,Cross River,facility_delivery,Facility delivery,beneficial,2024,58.834953,5.576589,47.905039,69.764868,17,37,Better half,55.6341671081081,8.843813,97.026071,-3.20078589189189,0.433092992470209
Nigeria,Rivers,facility_delivery,Facility delivery,beneficial,2024,56.884896,5.613115,45.883393,67.886399,18,37,Better half,55.6341671081081,8.843813,97.026071,-1.25072889189189,0.455206930627701
Nigeria,Nasarawa,facility_delivery,Facility delivery,beneficial,2024,55.708749,5.033576,45.843122,65.574375,19,37,Worse half,55.6341671081081,8.843813,97.026071,-0.0745818918918886,0.468544613588824
Nigeria,Kwara,facility_delivery,Facility delivery,beneficial,2024,51.497966,8.196374,35.433368,67.562564,20,37,Worse half,55.6341671081081,8.843813,97.026071,4.13620110810811,0.516295522847691
Nigeria,Gombe,facility_delivery,Facility delivery,beneficial,2024,48.530973,5.339848,38.065063,58.996882,21,37,Worse half,55.6341671081081,8.843813,97.026071,7.10319410810811,0.549941667404343
Nigeria,Bayelsa,facility_delivery,Facility delivery,beneficial,2024,46.117097,7.780099,30.868384,61.365811,22,37,Worse half,55.6341671081081,8.843813,97.026071,9.51707010810811,0.577315382420804
Nigeria,Borno,facility_delivery,Facility delivery,beneficial,2024,45.915765,5.754784,34.636595,57.194935,23,37,Worse half,55.6341671081081,8.843813,97.026071,9.71840210810811,0.579598517425127
Nigeria,Plateau,facility_delivery,Facility delivery,beneficial,2024,45.687297,5.676341,34.561873,56.812721,24,37,Worse half,55.6341671081081,8.843813,97.026071,9.94687010810811,0.582189378729676
Nigeria,Adamawa,facility_delivery,Facility delivery,beneficial,2024,41.579381,5.252174,31.285308,51.873453,25,37,Worse half,55.6341671081081,8.843813,97.026071,14.0547861081081,0.628773760817057
Nigeria,Akwa Ibom,facility_delivery,Facility delivery,beneficial,2024,38.588981,5.110384,28.572812,48.605151,26,37,Worse half,55.6341671081081,8.843813,97.026071,17.0451861081081,0.662685344255984
Nigeria,Taraba,facility_delivery,Facility delivery,beneficial,2024,33.001944,5.545304,22.133348,43.870539,27,37,Worse half,55.6341671081081,8.843813,97.026071,22.6322231081081,0.726043179797006
Nigeria,Kano,facility_delivery,Facility delivery,beneficial,2024,32.673853,2.891535,27.006549,38.341156,28,37,Worse half,55.6341671081081,8.843813,97.026071,22.9603141081081,0.729763780827658
Nigeria,Yobe,facility_delivery,Facility delivery,beneficial,2024,32.082441,3.213104,25.784874,38.380008,29,37,Worse half,55.6341671081081,8.843813,97.026071,23.5517261081081,0.736470481397743
Nigeria,Bauchi,facility_delivery,Facility delivery,beneficial,2024,31.142297,3.239342,24.793303,37.491291,30,37,Worst fifth,55.6341671081081,8.843813,97.026071,24.4918701081081,0.747131855026892
Nigeria,Niger,facility_delivery,Facility delivery,beneficial,2024,30.184659,4.143666,22.063223,38.306095,31,37,Worst fifth,55.6341671081081,8.843813,97.026071,25.4495081081081,0.757991613233583
Nigeria,Kaduna,facility_delivery,Facility delivery,beneficial,2024,25.859501,4.297865,17.435841,34.283161,32,37,Worst fifth,55.6341671081081,8.843813,97.026071,29.7746661081081,0.807039552105822
Nigeria,Jigawa,facility_delivery,Facility delivery,beneficial,2024,21.405216,2.564674,16.378548,26.431884,33,37,Worst fifth,55.6341671081081,8.843813,97.026071,34.2289511081081,0.857551810478702
Nigeria,Katsina,facility_delivery,Facility delivery,beneficial,2024,15.80346,2.45499,10.991767,20.615152,34,37,Worst fifth,55.6341671081081,8.843813,97.026071,39.8307071081081,0.921076561682056
Nigeria,Zamfara,facility_delivery,Facility delivery,beneficial,2024,15.314362,4.175571,7.130393,23.49833,35,37,Worst fifth,55.6341671081081,8.843813,97.026071,40.3198051081081,0.926623006183398
Nigeria,Sokoto,facility_delivery,Facility delivery,beneficial,2024,12.456265,3.077848,6.423795,18.488736,36,37,Worst fifth,55.6341671081081,8.843813,97.026071,43.1779021081081,0.959034253806474
Nigeria,Kebbi,facility_delivery,Facility delivery,beneficial,2024,8.843813,1.414773,6.07091,11.616717,37,37,Worst fifth,55.6341671081081,8.843813,97.026071,46.7903541081081,1
Nigeria,Imo,fever_care_seeking,Fever care-seeking,beneficial,2024,91.521115,2.008576,87.584379,95.457851,1,37,Best fifth,65.4574417567568,38.603106,91.521115,-26.0636732432432,0
Nigeria,Anambra,fever_care_seeking,Fever care-seeking,beneficial,2024,88.41948,3.724898,81.118814,95.720146,2,37,Best fifth,65.4574417567568,38.603106,91.521115,-22.9620382432432,0.0586120879944671
Nigeria,FCT Abuja,fever_care_seeking,Fever care-seeking,beneficial,2024,88.242503,3.688251,81.013664,95.471343,3,37,Best fifth,65.4574417567568,38.603106,91.521115,-22.7850612432433,0.0619564504023573
Nigeria,Gombe,fever_care_seeking,Fever care-seeking,beneficial,2024,83.810327,2.574135,78.765116,88.855538,4,37,Best fifth,65.4574417567568,38.603106,91.521115,-18.3528852432433,0.145711982474624
Nigeria,Cross River,fever_care_seeking,Fever care-seeking,beneficial,2024,83.384644,5.736548,72.141216,94.628072,5,37,Best fifth,65.4574417567568,38.603106,91.521115,-17.9272022432432,0.153756181567602
Nigeria,Lagos,fever_care_seeking,Fever care-seeking,beneficial,2024,81.480825,7.306596,67.160159,95.80149,6,37,Best fifth,65.4574417567568,38.603106,91.521115,-16.0233832432432,0.189732950837209
Nigeria,Ogun,fever_care_seeking,Fever care-seeking,beneficial,2024,79.949113,5.412161,69.341472,90.556755,7,37,Best fifth,65.4574417567568,38.603106,91.521115,-14.4916712432432,0.218677955174013
Nigeria,Nasarawa,fever_care_seeking,Fever care-seeking,beneficial,2024,72.818953,4.824383,63.363336,82.27457,8,37,Best fifth,65.4574417567568,38.603106,91.521115,-7.36151124324324,0.353417718342351
Nigeria,Bayelsa,fever_care_seeking,Fever care-seeking,beneficial,2024,71.31183,4.806375,61.891509,80.732152,9,37,Better half,65.4574417567568,38.603106,91.521115,-5.85438824324325,0.38189806045046
Nigeria,Adamawa,fever_care_seeking,Fever care-seeking,beneficial,2024,70.305299,5.807695,58.922425,81.688173,10,37,Better half,65.4574417567568,38.603106,91.521115,-4.84785724324325,0.400918636224579
Nigeria,Akwa Ibom,fever_care_seeking,Fever care-seeking,beneficial,2024,70.056854,5.91152,58.470488,81.643219,11,37,Better half,65.4574417567568,38.603106,91.521115,-4.59941224324325,0.405613540751316
Nigeria,Borno,fever_care_seeking,Fever care-seeking,beneficial,2024,69.901994,5.92993,58.279545,81.524444,12,37,Better half,65.4574417567568,38.603106,91.521115,-4.44455224324325,0.408539954706157
Nigeria,Jigawa,fever_care_seeking,Fever care-seeking,beneficial,2024,69.456826,4.93566,59.78311,79.130541,13,37,Better half,65.4574417567568,38.603106,91.521115,-3.99938424324326,0.41695236493119
