country,survey_year,survey_source,survey_id,population,indicator,admin_level,admin_name,admin_norm,estimate,se,ci_l,ci_u,unweighted_n,survey_order,survey_label
Nigeria,2024,DHS,NGA_2024_DHS_child,children_under5,wasting,ADM1,Ogun,ogun,13.41720692,2.880203776,7.772111253,19.06230259,177,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_child,children_under5,wasting,ADM1,Ondo,ondo,6.578781763,1.207362064,4.212395602,8.945167925,594,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_child,children_under5,wasting,ADM1,Ondo,ondo,3.256169956,1.507759519,0.301015603,6.21132431,234,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_child,children_under5,wasting,ADM1,Ondo,ondo,10.20967123,2.56578645,5.180822191,15.23852026,128,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_child,children_under5,wasting,ADM1,Osun,osun,11.07269418,2.33688295,6.492487758,15.65290059,523,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_child,children_under5,wasting,ADM1,Osun,osun,4.530138551,1.304691869,1.972989478,7.087287625,278,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_child,children_under5,wasting,ADM1,Osun,osun,11.83325332,3.100907536,5.755586235,17.91092041,146,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_child,children_under5,wasting,ADM1,Oyo,oyo,10.05820493,1.840654268,6.450588857,13.665821,625,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_child,children_under5,wasting,ADM1,Oyo,oyo,3.857723439,0.946768802,2.002090686,5.713356193,398,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_child,children_under5,wasting,ADM1,Oyo,oyo,14.42265584,2.708380371,9.11432786,19.73098383,232,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_child,children_under5,wasting,ADM1,Plateau,plateau,10.50642376,1.267747835,8.021683659,12.99116385,595,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_child,children_under5,wasting,ADM1,Plateau,plateau,2.375930205,0.86178934,0.686854137,4.065006274,320,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_child,children_under5,wasting,ADM1,Plateau,plateau,4.771686141,1.576574865,1.681656186,7.861716096,291,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_child,children_under5,wasting,ADM1,Rivers,rivers,10.45580824,1.670921851,7.180861595,13.73075489,465,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_child,children_under5,wasting,ADM1,Rivers,rivers,6.35549113,1.342962148,3.723333687,8.987648573,313,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_child,children_under5,wasting,ADM1,Rivers,rivers,12.70018555,2.409343752,7.977958567,17.42241253,288,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_child,children_under5,wasting,ADM1,Sokoto,sokoto,19.31997979,1.465489678,16.4476728,22.19228678,1087,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_child,children_under5,wasting,ADM1,Sokoto,sokoto,17.93430917,3.340399501,11.38724645,24.48137189,297,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_child,children_under5,wasting,ADM1,Sokoto,sokoto,6.035052676,1.410968738,3.269604766,8.800500586,351,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_child,children_under5,wasting,ADM1,Taraba,taraba,7.889209326,0.760531647,6.39859469,9.379823963,1090,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_child,children_under5,wasting,ADM1,Taraba,taraba,5.291190857,1.305216838,2.733012862,7.849368853,350,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_child,children_under5,wasting,ADM1,Taraba,taraba,9.488313678,2.724072794,4.149229111,14.82739825,239,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_child,children_under5,wasting,ADM1,Yobe,yobe,23.57368227,2.284032283,19.09706125,28.05030328,804,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_child,children_under5,wasting,ADM1,Yobe,yobe,12.40166917,1.753433761,8.965002153,15.83833619,372,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_child,children_under5,wasting,ADM1,Yobe,yobe,10.09131788,2.279649429,5.623287103,14.55934866,384,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_child,children_under5,wasting,ADM1,Zamfara,zamfara,16.16516882,1.527594239,13.17113913,19.15919852,1129,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_child,children_under5,wasting,ADM1,Zamfara,zamfara,9.141675766,1.31209117,6.570024328,11.7133272,366,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_child,children_under5,wasting,ADM1,Zamfara,zamfara,5.275815423,1.50061894,2.334656347,8.216974499,242,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Abia,abia,58.45048253,3.67522548,51.24717296,65.65379211,369,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Abia,abia,64.03379026,3.639001412,56.90147856,71.16610197,276,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Adamawa,adamawa,35.89171025,2.713587189,30.57317709,41.21024341,349,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Adamawa,adamawa,44.23647588,3.406562642,37.55973579,50.91321597,421,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Akwa Ibom,akwa ibom,57.73545654,2.988165895,51.87875901,63.59215408,354,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Akwa Ibom,akwa ibom,55.52269926,3.016878508,49.60972604,61.43567248,309,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Anambra,anambra,70.20763828,2.921871833,64.48087472,75.93440184,436,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Anambra,anambra,52.27675929,4.128479216,44.18508872,60.36842987,366,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Bauchi,bauchi,68.60801404,2.448649454,63.8087493,73.40727878,441,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Bauchi,bauchi,46.67997221,5.091405613,36.70100058,56.65894384,392,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Bayelsa,bayelsa,58.37548445,3.776388035,50.97389991,65.77706899,309,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Bayelsa,bayelsa,47.70077996,2.936705709,41.94494254,53.45661738,290,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Benue,benue,48.81832423,2.732873892,43.46198983,54.17465864,468,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Benue,benue,26.74018447,2.469545504,21.89996422,31.58040472,338,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Borno,borno,53.91371187,3.04927426,47.93724414,59.8901796,444,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Borno,borno,39.09120376,2.655796885,33.88593752,44.29647001,307,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Cross River,cross river,46.06983379,3.793623167,38.63446901,53.50519856,291,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Cross River,cross river,38.5152347,3.562492678,31.53287736,45.49759205,316,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Delta,delta,64.14087752,2.555896956,59.13141154,69.1503435,283,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Delta,delta,35.82449551,2.795708227,30.34500807,41.30398294,301,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Ebonyi,ebonyi,71.65931424,2.472067848,66.81415029,76.50447819,451,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Ebonyi,ebonyi,71.68532422,2.519925477,66.74636104,76.6242874,570,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Edo,edo,55.21303143,4.801917507,45.80144606,64.6246168,211,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Edo,edo,50.81819356,3.000715585,44.93689909,56.69948804,341,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Ekiti,ekiti,50.52876788,3.565892343,43.53974731,57.51778844,336,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Ekiti,ekiti,40.40354179,4.304537792,31.96680275,48.84028084,208,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Enugu,enugu,60.24660124,2.355346768,55.63020641,64.86299608,399,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Enugu,enugu,47.76113895,2.776790262,42.31873004,53.20354785,349,3,2024 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,FCT Abuja,fct abuja,29.82901728,2.935745508,24.07506182,35.58297274,331,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,FCT Abuja,fct abuja,50.33274247,2.56150282,45.3122892,55.35319574,405,2,2018 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Gombe,gombe,63.61109543,3.893575961,55.97982677,71.24236408,454,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Gombe,gombe,38.6254518,2.987074992,32.7708924,44.48001121,393,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Imo,imo,64.63614092,3.700177605,57.38392607,71.88835576,436,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Imo,imo,40.12632595,3.141126428,33.96983128,46.28282062,425,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Jigawa,jigawa,65.43534796,3.053781175,59.45004684,71.42064908,453,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Jigawa,jigawa,48.83952536,2.876290897,43.20209879,54.47695192,424,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Kaduna,kaduna,43.97574824,3.247881705,37.61001707,50.34147941,550,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Kaduna,kaduna,26.11484997,2.169731411,21.86225455,30.36744539,503,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Kano,kano,46.55731175,2.871201524,40.92986017,52.18476333,580,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Kano,kano,33.46541688,2.438222648,28.6865883,38.24424545,642,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Katsina,katsina,71.17213522,2.999062814,65.29408011,77.05019032,509,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Katsina,katsina,52.36303215,3.813292486,44.88911621,59.83694808,393,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Kebbi,kebbi,60.39381822,3.556533675,53.42314031,67.36449613,450,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Kebbi,kebbi,20.08032564,2.042293875,16.0775032,24.08314808,456,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Kogi,kogi,58.21614516,3.883562563,50.60450241,65.82778792,312,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Kogi,kogi,43.47425178,3.34582614,36.91655304,50.03195051,379,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Kwara,kwara,54.9014994,3.514281408,48.01363441,61.78936439,339,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Kwara,kwara,55.82042091,3.160711475,49.62554025,62.01530157,368,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Lagos,lagos,49.5486805,2.797582357,44.06551984,55.03184117,513,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Lagos,lagos,46.30045303,3.686721882,39.07461092,53.52629514,349,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Nasarawa,nasarawa,65.1279326,3.674546377,57.92595405,72.32991116,397,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Nasarawa,nasarawa,31.06414698,3.016117404,25.15266549,36.97562846,451,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Niger,niger,64.19342651,3.234740212,57.8534522,70.53340083,447,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Niger,niger,40.03126674,3.7372628,32.70636625,47.35616723,469,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Ogun,ogun,48.99497187,2.761206931,43.58310573,54.40683801,320,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Ogun,ogun,41.67780639,3.258856117,35.29056577,48.06504701,351,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Ondo,ondo,55.15180425,3.235181591,48.81096484,61.49264365,331,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Ondo,ondo,45.22823992,4.574910176,36.26158074,54.1948991,271,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Osun,osun,57.16442847,2.652553748,51.96551866,62.36333829,319,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Osun,osun,37.61204694,3.382606426,30.98226017,44.24183371,251,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Oyo,oyo,49.65007942,3.450580853,42.88706522,56.41309362,394,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Oyo,oyo,38.2913686,2.534709039,33.32343017,43.25930702,365,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Plateau,plateau,43.69597886,2.762483958,38.2816098,49.11034793,381,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Plateau,plateau,23.72343165,2.900756021,18.03805432,29.40880898,466,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Rivers,rivers,66.09316478,3.619492524,58.99908979,73.18723977,467,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Rivers,rivers,49.74679356,2.423386301,44.99704369,54.49654343,470,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Sokoto,sokoto,73.71410673,3.561449634,66.73379371,80.69441974,280,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Sokoto,sokoto,64.27788137,2.413298525,59.54790318,69.00785957,462,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Taraba,taraba,53.96998969,3.437840452,47.23194622,60.70803316,431,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Taraba,taraba,40.33693676,3.943062286,32.60867669,48.06519683,347,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Yobe,yobe,67.8157592,3.613268181,60.73388369,74.8976347,434,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Yobe,yobe,37.25458425,2.961842129,31.44948034,43.05968815,402,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,anemia_women,ADM1,Zamfara,zamfara,71.29361959,2.773953995,65.85676967,76.73046952,407,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,anemia_women,ADM1,Zamfara,zamfara,39.06831555,4.190080378,30.85590892,47.28072219,298,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Abia,abia,2.542888573,2.542888573,0.52037834,4.565398806,369,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Abia,abia,1.15076641,1.15076641,0.003034285,2.298498536,276,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Adamawa,adamawa,0.934712497,0.934712497,-0.100631911,1.970056904,349,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Adamawa,adamawa,1.328702157,1.328702157,0.046973862,2.610430452,421,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Akwa Ibom,akwa ibom,2.795561259,2.795561259,0.998311133,4.592811385,354,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Akwa Ibom,akwa ibom,1.087081191,1.087081191,0.055750851,2.11841153,309,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Anambra,anambra,0.948370172,0.948370172,0.02803952,1.868700824,436,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Anambra,anambra,0.085700207,0.085700207,-0.08544564,0.256846055,366,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Bauchi,bauchi,2.884597411,2.884597411,1.02908284,4.740111982,441,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Bauchi,bauchi,2.573355177,2.573355177,0.900221041,4.246489314,392,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Bayelsa,bayelsa,1.381884152,1.381884152,0.114005435,2.649762869,309,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Bayelsa,bayelsa,0,0,0,0,290,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Benue,benue,0.344446448,0.344446448,-0.133803322,0.822696217,468,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Benue,benue,0.357204584,0.357204584,-0.339145799,1.053554966,338,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Borno,borno,1.86973536,1.86973536,-0.556820223,4.296290943,444,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Borno,borno,1.135781208,1.135781208,-0.133446362,2.405008777,307,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Cross River,cross river,0.473783611,0.473783611,-0.195139165,1.142706387,291,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Cross River,cross river,0,0,0,0,316,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Delta,delta,3.011469381,3.011469381,0.994795059,5.028143703,283,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Delta,delta,1.160927294,1.160927294,-0.470612221,2.792466809,301,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Ebonyi,ebonyi,3.196939499,3.196939499,1.688964589,4.70491441,451,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Ebonyi,ebonyi,0.148328421,0.148328421,-0.150030469,0.44668731,570,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Edo,edo,0.643269002,0.643269002,-0.267321843,1.553859848,211,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Edo,edo,1.354078851,1.354078851,0.072186224,2.635971478,341,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Ekiti,ekiti,1.079054882,1.079054882,0.02489956,2.133210203,336,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Ekiti,ekiti,0,0,0,0,208,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Enugu,enugu,1.128128421,1.128128421,0.027027209,2.229229634,399,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Enugu,enugu,1.544346482,1.544346482,0.361351241,2.727341723,349,3,2024 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,FCT Abuja,fct abuja,0.319759109,0.319759109,-0.307405459,0.946923677,331,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,FCT Abuja,fct abuja,0.54698064,0.54698064,-0.523581966,1.617543245,405,2,2018 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Gombe,gombe,1.625972637,1.625972637,0.180098059,3.071847214,454,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Gombe,gombe,0.981722105,0.981722105,0.032623448,1.930820762,393,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Imo,imo,1.698771084,1.698771084,0.461115612,2.936426556,436,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Imo,imo,0.398306405,0.398306405,-0.156869782,0.953482591,425,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Jigawa,jigawa,4.151941253,4.151941253,1.846711561,6.457170945,453,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Jigawa,jigawa,1.234721056,1.234721056,-0.131164248,2.600606359,424,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Kaduna,kaduna,1.433224935,1.433224935,-0.049093972,2.915543842,550,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Kaduna,kaduna,0.341600293,0.341600293,-0.13679651,0.819997095,503,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Kano,kano,3.497353372,3.497353372,1.594203113,5.400503631,580,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Kano,kano,0.389571065,0.389571065,-0.18390451,0.963046639,642,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Katsina,katsina,0.904557458,0.904557458,-0.198608978,2.007723894,509,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Katsina,katsina,1.553032571,1.553032571,-0.127260176,3.233325318,393,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Kebbi,kebbi,1.183636603,1.183636603,0.184979983,2.182293223,450,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Kebbi,kebbi,0.281178379,0.281178379,-0.111286776,0.673643535,456,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Kogi,kogi,0.597806116,0.597806116,-0.248373264,1.443985496,312,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Kogi,kogi,0.324691119,0.324691119,-0.29610635,0.945488588,379,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Kwara,kwara,1.750011006,1.750011006,0.062152302,3.43786971,339,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Kwara,kwara,0.950323366,0.950323366,-0.095731329,1.99637806,368,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Lagos,lagos,0.168631546,0.168631546,-0.165559415,0.502822507,513,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Lagos,lagos,0.893150389,0.893150389,-0.196802589,1.983103367,349,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Nasarawa,nasarawa,3.611381605,3.611381605,1.762237332,5.460525878,397,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Nasarawa,nasarawa,0.469200286,0.469200286,-0.197606115,1.136006687,451,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Niger,niger,0.235847872,0.235847872,-0.221610898,0.693306642,447,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Niger,niger,1.691487131,1.691487131,0.60122742,2.781746843,469,3,2024 DHS
Nigeria,2018,DHS,NGA_2018_DHS_women,women_15_49,severe_anemia_women,ADM1,Ogun,ogun,1.304674329,1.304674329,0.111445122,2.497903537,320,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_women,women_15_49,severe_anemia_women,ADM1,Ogun,ogun,0,0,0,0,351,3,2024 DHS
