country,survey_year,survey_source,survey_label,indicator,admin_name,estimate,ci_l,ci_u
Ethiopia,2024,DHS,2024 DHS,fever_care_seeking,Gambela,63.533277,55.040878,72.025676
Ethiopia,2024,DHS,2024 DHS,fever_care_seeking,Harari,48.786803,30.189231,67.384374
Ethiopia,2024,DHS,2024 DHS,fever_care_seeking,Oromia,42.475027,28.640991,56.309062
Ethiopia,2024,DHS,2024 DHS,fever_care_seeking,SNNPR,42.708545,36.610271,48.806819
Ethiopia,2024,DHS,2024 DHS,fever_care_seeking,Somali,28.283234,13.756564,42.809904
Ethiopia,2024,DHS,2024 DHS,fever_care_seeking,Tigray,34.32616,27.834191,40.818128
Ethiopia,2011,DHS,2011 DHS,first_birth_under20,Addis Ababa,46.1374359628375,42.1253058779278,50.1495660477471
Ethiopia,2011,DHS,2011 DHS,first_birth_under20,Afar,66.2950100059741,62.4553551745269,70.1346648374213
Ethiopia,2011,DHS,2011 DHS,first_birth_under20,Amhara,71.2569186068765,68.5945721047447,73.9192651090084
Ethiopia,2011,DHS,2011 DHS,first_birth_under20,Benishangul,71.3587534159974,68.284486027259,74.4330208047359
Ethiopia,2011,DHS,2011 DHS,first_birth_under20,Dire Dawa,49.898477585878,46.3590452081186,53.4379099636374
Ethiopia,2011,DHS,2011 DHS,first_birth_under20,Gambela,68.9772480021103,65.0750273680314,72.8794686361892
Ethiopia,2011,DHS,2011 DHS,first_birth_under20,Harari,59.2881454852364,55.6906811579788,62.885609812494
Ethiopia,2011,DHS,2011 DHS,first_birth_under20,Oromia,66.3117741943962,62.8102879363527,69.8132604524398
Ethiopia,2011,DHS,2011 DHS,first_birth_under20,SNNPR,57.529727975859,53.8182918011453,61.2411641505727
Ethiopia,2011,DHS,2011 DHS,first_birth_under20,Somali,58.0885344952754,52.6465015460682,63.5305674444826
Ethiopia,2011,DHS,2011 DHS,first_birth_under20,Tigray,67.2747578343547,63.6780666710577,70.8714489976517
Ethiopia,2016,DHS,2016 DHS,first_birth_under20,Addis Ababa,37.0528683494003,33.5091116065651,40.5966250922355
Ethiopia,2016,DHS,2016 DHS,first_birth_under20,Afar,71.0043644584145,66.6864144423973,75.3223144744316
Ethiopia,2016,DHS,2016 DHS,first_birth_under20,Amhara,68.7529869087139,65.6375300670468,71.8684437503809
Ethiopia,2016,DHS,2016 DHS,first_birth_under20,Benishangul,71.3291527936713,67.2822603335962,75.3760452537464
Ethiopia,2016,DHS,2016 DHS,first_birth_under20,Dire Dawa,59.7202963225478,54.5825111385637,64.8580815065319
Ethiopia,2016,DHS,2016 DHS,first_birth_under20,Gambela,66.5213933583858,62.0368091462375,71.005977570534
Ethiopia,2016,DHS,2016 DHS,first_birth_under20,Harari,57.0568428562968,52.1456467604828,61.9680389521108
Ethiopia,2016,DHS,2016 DHS,first_birth_under20,Oromia,67.2942294782278,63.7306574790224,70.8578014774333
Ethiopia,2016,DHS,2016 DHS,first_birth_under20,SNNPR,61.67042070623,58.025239753927,65.315601658533
Ethiopia,2016,DHS,2016 DHS,first_birth_under20,Somali,58.3620293557923,54.7507689297794,61.9732897818052
Ethiopia,2016,DHS,2016 DHS,first_birth_under20,Tigray,65.7053425714865,62.479101826666,68.931583316307
Ethiopia,2019,DHS,2019 DHS,first_birth_under20,Addis Ababa,37.5933950634143,30.8946761834244,44.2921139434041
Ethiopia,2019,DHS,2019 DHS,first_birth_under20,Afar,66.4502333507736,61.0043862600502,71.8960804414971
Ethiopia,2019,DHS,2019 DHS,first_birth_under20,Amhara,66.8049915731741,61.7136714590962,71.896311687252
Ethiopia,2019,DHS,2019 DHS,first_birth_under20,Benishangul,69.935621951757,62.7525558981696,77.1186880053445
Ethiopia,2019,DHS,2019 DHS,first_birth_under20,Dire Dawa,54.2418430727403,48.0210717114581,60.4626144340224
Ethiopia,2019,DHS,2019 DHS,first_birth_under20,Gambela,82.3392428025944,76.4496960785866,88.2287895266023
Ethiopia,2019,DHS,2019 DHS,first_birth_under20,Harari,61.9665589290833,56.3872166177054,67.5459012404612
Ethiopia,2019,DHS,2019 DHS,first_birth_under20,Oromia,72.6297625104553,68.8255538008852,76.4339712200253
Ethiopia,2019,DHS,2019 DHS,first_birth_under20,SNNPR,68.3227744008265,61.8757642864924,74.7697845151606
Ethiopia,2019,DHS,2019 DHS,first_birth_under20,Somali,60.9596262102065,56.5554509320103,65.3638014884026
Ethiopia,2019,DHS,2019 DHS,first_birth_under20,Tigray,61.5878562842299,55.7252402225847,67.4504723458752
Ethiopia,2024,DHS,2024 DHS,first_birth_under20,Addis Ababa,25.0636951843531,20.5647724035643,29.5626179651419
Ethiopia,2024,DHS,2024 DHS,first_birth_under20,Afar,61.3802036470239,58.2663833380945,64.4940239559532
Ethiopia,2024,DHS,2024 DHS,first_birth_under20,Amhara,52.1416547691368,48.3576979815811,55.9256115566926
Ethiopia,2024,DHS,2024 DHS,first_birth_under20,Benishangul,61.2738850342381,56.7914031241563,65.7563669443199
Ethiopia,2024,DHS,2024 DHS,first_birth_under20,Dire Dawa,48.0384522983764,42.7590668615926,53.3178377351602
Ethiopia,2024,DHS,2024 DHS,first_birth_under20,Gambela,62.9912961130608,57.1161200939271,68.8664721321946
Ethiopia,2024,DHS,2024 DHS,first_birth_under20,Harari,56.2870911264915,50.8434849830076,61.7306972699754
Ethiopia,2024,DHS,2024 DHS,first_birth_under20,Oromia,60.3550342679942,56.7474689063304,63.9625996296579
Ethiopia,2024,DHS,2024 DHS,first_birth_under20,SNNPR,48.8461568815253,46.8984276507603,50.7938861122904
Ethiopia,2024,DHS,2024 DHS,first_birth_under20,Somali,54.8335276967959,50.5673220125277,59.099733381064
Ethiopia,2024,DHS,2024 DHS,first_birth_under20,Tigray,51.8917780822776,48.1000474942166,55.6835086703386
Ethiopia,2011,DHS,2011 DHS,wasting,Addis Ababa,4.570675622,2.254358509,6.886992735
Ethiopia,2011,DHS,2011 DHS,wasting,Afar,19.51885569,16.95984237,22.077869
Ethiopia,2011,DHS,2011 DHS,wasting,Amhara,9.895237704,7.770402277,12.02007313
Ethiopia,2011,DHS,2011 DHS,wasting,Benishangul,9.884139476,7.694547107,12.07373184
Ethiopia,2011,DHS,2011 DHS,wasting,Dire Dawa,12.25091183,9.049266353,15.45255731
Ethiopia,2011,DHS,2011 DHS,wasting,Gambela,12.54352587,8.462634756,16.62441697
Ethiopia,2011,DHS,2011 DHS,wasting,Harari,9.066736477,6.006223728,12.12724923
Ethiopia,2011,DHS,2011 DHS,wasting,Oromia,9.669316703,7.916856307,11.4217771
Ethiopia,2011,DHS,2011 DHS,wasting,SNNPR,7.641845562,6.096634707,9.187056417
Ethiopia,2011,DHS,2011 DHS,wasting,Somali,22.15212502,18.35801558,25.94623446
Ethiopia,2011,DHS,2011 DHS,wasting,Tigray,10.26506424,8.292142403,12.23798608
Ethiopia,2016,DHS,2016 DHS,wasting,Addis Ababa,3.472332598,1.844647507,5.100017689
Ethiopia,2016,DHS,2016 DHS,wasting,Afar,17.70385912,14.05401976,21.35369848
Ethiopia,2016,DHS,2016 DHS,wasting,Amhara,9.754061917,7.86461532,11.64350851
Ethiopia,2016,DHS,2016 DHS,wasting,Benishangul,11.46307081,8.024481925,14.90165969
Ethiopia,2016,DHS,2016 DHS,wasting,Dire Dawa,9.748419474,6.40444356,13.09239539
Ethiopia,2016,DHS,2016 DHS,wasting,Gambela,14.0986079,10.34618754,17.85102825
Ethiopia,2016,DHS,2016 DHS,wasting,Harari,10.65156225,7.14691604,14.15620845
Ethiopia,2016,DHS,2016 DHS,wasting,Oromia,10.58827435,8.923507617,12.25304109
Ethiopia,2016,DHS,2016 DHS,wasting,SNNPR,6.008460746,4.592617787,7.424303704
Ethiopia,2016,DHS,2016 DHS,wasting,Somali,22.6944446,17.93027806,27.45861114
Ethiopia,2016,DHS,2016 DHS,wasting,Tigray,11.0944552,9.002906864,13.18600353
Ethiopia,2019,DHS,2019 DHS,wasting,Addis Ababa,2.233086154,0.640118121,3.826054187
Ethiopia,2019,DHS,2019 DHS,wasting,Afar,13.53578189,9.298474836,17.77308895
Ethiopia,2019,DHS,2019 DHS,wasting,Amhara,7.592830441,5.275631511,9.910029371
Ethiopia,2019,DHS,2019 DHS,wasting,Benishangul,6.43135621,3.694658399,9.16805402
Ethiopia,2019,DHS,2019 DHS,wasting,Dire Dawa,5.926377749,3.343166,8.509589498
Ethiopia,2019,DHS,2019 DHS,wasting,Gambela,13.13788357,10.13666049,16.13910666
Ethiopia,2019,DHS,2019 DHS,wasting,Harari,4.087940802,2.112768387,6.063113217
Ethiopia,2019,DHS,2019 DHS,wasting,Oromia,4.312727237,2.661172012,5.964282463
Ethiopia,2019,DHS,2019 DHS,wasting,SNNPR,6.315048396,2.989656929,9.640439863
Ethiopia,2019,DHS,2019 DHS,wasting,Somali,21.43897733,17.87809774,24.99985692
Ethiopia,2019,DHS,2019 DHS,wasting,Tigray,9.104502719,5.844432531,12.36457291
Ethiopia,2024,DHS,2024 DHS,wasting,Addis Ababa,2.354158264,-0.003666379,4.711982906
Ethiopia,2024,DHS,2024 DHS,wasting,Afar,10.5138072,7.843374587,13.18423981
Ethiopia,2024,DHS,2024 DHS,wasting,Amhara,4.535431126,2.741181573,6.32968068
Ethiopia,2024,DHS,2024 DHS,wasting,Benishangul,4.157369547,2.301030348,6.013708747
Ethiopia,2024,DHS,2024 DHS,wasting,Dire Dawa,6.842042901,3.298666761,10.38541904
Ethiopia,2024,DHS,2024 DHS,wasting,Gambela,12.91561315,8.951937518,16.87928877
Ethiopia,2024,DHS,2024 DHS,wasting,Harari,2.649625748,0.42177154,4.877479957
Ethiopia,2024,DHS,2024 DHS,wasting,Oromia,3.860214346,2.059115177,5.661313515
Ethiopia,2024,DHS,2024 DHS,wasting,SNNPR,4.174819533,2.857525627,5.49211344
Ethiopia,2024,DHS,2024 DHS,wasting,Somali,13.72103265,10.93738428,16.50468102
Ethiopia,2024,DHS,2024 DHS,wasting,Tigray,5.183301796,2.881878056,7.484725537
Ethiopia,2011,DHS,2011 DHS,zero_dose,Addis Ababa,3.89217153551568,-0.232465920704591,8.01680899173596
Ethiopia,2011,DHS,2011 DHS,zero_dose,Affar,70.5511909052563,61.2010202382468,79.9013615722657
Ethiopia,2011,DHS,2011 DHS,zero_dose,Amhara,32.357258327986,23.5938903887742,41.1206262671978
Ethiopia,2011,DHS,2011 DHS,zero_dose,Benishangul,28.2635324159999,14.930729187387,41.5963356446127
Ethiopia,2011,DHS,2011 DHS,zero_dose,Dire Dawa,8.36481722801137,3.5375922265416,13.1920422294811
Ethiopia,2011,DHS,2011 DHS,zero_dose,Gambela,27.7796945475127,18.5853774833231,36.9740116117023
Ethiopia,2011,DHS,2011 DHS,zero_dose,Harari,26.1221140849145,16.2742031422629,35.9700250275661
Ethiopia,2011,DHS,2011 DHS,zero_dose,Oromiya,49.3672250547713,41.3573145449363,57.3771355646063
Ethiopia,2011,DHS,2011 DHS,zero_dose,SNNPR,25.3061800189846,18.2293255695905,32.3830344683786
Ethiopia,2011,DHS,2011 DHS,zero_dose,Somali,59.0956551744557,45.6709784145112,72.5203319344003
Ethiopia,2011,DHS,2011 DHS,zero_dose,Tigray,5.47590089434804,1.01676511679613,9.93503667189995
Ethiopia,2016,DHS,2016 DHS,zero_dose,Addis Ababa,2.5448620873405,-1.01276641889819,6.1024905935792
Ethiopia,2016,DHS,2016 DHS,zero_dose,Afar,52.767817628275,39.2554475068389,66.2801877497112
Ethiopia,2016,DHS,2016 DHS,zero_dose,Amhara,17.7699081695369,11.0323702929839,24.5074460460899
Ethiopia,2016,DHS,2016 DHS,zero_dose,Benishangul,18.0887508394524,8.46243813339497,27.7150635455099
Ethiopia,2016,DHS,2016 DHS,zero_dose,Dire Dawa,1.77979016544502,-0.626535942968182,4.18611627385821
Ethiopia,2016,DHS,2016 DHS,zero_dose,Gambela,25.9777463222422,13.7786401144129,38.1768525300715
Ethiopia,2016,DHS,2016 DHS,zero_dose,Harari,19.9241449655828,12.8148096276318,27.0334803035339
Ethiopia,2016,DHS,2016 DHS,zero_dose,Oromia,34.7472357362065,27.8294788036254,41.6649926687876
Ethiopia,2016,DHS,2016 DHS,zero_dose,SNNPR,23.3106111248107,15.393665520773,31.2275567288485
Ethiopia,2016,DHS,2016 DHS,zero_dose,Somali,38.3682746489946,28.8934116248489,47.8431376731404
Ethiopia,2016,DHS,2016 DHS,zero_dose,Tigray,7.29800878958731,2.07699735266069,12.5190202265139
Ethiopia,2019,DHS,2019 DHS,zero_dose,Addis Ababa,3.73935704836801,-1.01737526971855,8.49608936645457
Ethiopia,2019,DHS,2019 DHS,zero_dose,Afar,53.0041734338401,39.9868254411252,66.0215214265551
Ethiopia,2019,DHS,2019 DHS,zero_dose,Amhara,14.1490863008138,5.76446634076862,22.533706260859
Ethiopia,2019,DHS,2019 DHS,zero_dose,Benishangul,9.80771091925079,2.63397134074452,16.9814504977571
Ethiopia,2019,DHS,2019 DHS,zero_dose,Dire Dawa,4.78489312203685,0.49846777360289,9.07131847047082
Ethiopia,2019,DHS,2019 DHS,zero_dose,Gambela,22.4238239982662,7.62484572129298,37.2228022752393
Ethiopia,2019,DHS,2019 DHS,zero_dose,Harari,33.3443396109163,19.6621161889695,47.0265630328632
Ethiopia,2019,DHS,2019 DHS,zero_dose,Oromia,25.5005610024955,15.4163584087405,35.5847635962506
Ethiopia,2019,DHS,2019 DHS,zero_dose,SNNPR,26.1386443124355,17.816905759742,34.4603828651289
Ethiopia,2019,DHS,2019 DHS,zero_dose,Somali,55.99180169557,41.8168337736986,70.1667696174413
Ethiopia,2019,DHS,2019 DHS,zero_dose,Tigray,4.57217153027002,0.0114543987780324,9.13288866176201
Ethiopia,2024,DHS,2024 DHS,zero_dose,Addis Ababa,3.77207471602321,0.327384100963471,7.21676533108295
Ethiopia,2024,DHS,2024 DHS,zero_dose,Afar,51.4235782086691,40.8275153969372,62.0196410204009
Ethiopia,2024,DHS,2024 DHS,zero_dose,Amhara,12.0940322236331,6.3903976066173,17.7976668406489
Ethiopia,2024,DHS,2024 DHS,zero_dose,Benishangul,40.8941286972261,27.1454816072522,54.6427757872001
Ethiopia,2024,DHS,2024 DHS,zero_dose,Dire Dawa,23.5207289587181,14.9585459834244,32.0829119340117
Ethiopia,2024,DHS,2024 DHS,zero_dose,Gambela,33.005470098539,22.7733479671533,43.2375922299247
Ethiopia,2024,DHS,2024 DHS,zero_dose,Harari,16.4589023588454,9.79191127166691,23.125893446024
Ethiopia,2024,DHS,2024 DHS,zero_dose,Oromia,41.6645727210315,32.1747223642165,51.1544230778464
Ethiopia,2024,DHS,2024 DHS,zero_dose,SNNPR,29.270097193579,24.6652731267965,33.8749212603614
Ethiopia,2024,DHS,2024 DHS,zero_dose,Somali,66.9970311942265,58.0077459679168,75.9863164205361
Ethiopia,2024,DHS,2024 DHS,zero_dose,Tigray,10.4386264513633,6.04655604257002,14.8306968601566
Nigeria,2013,DHS,2013 DHS,anc4plus,Abia,85.459158,79.840625,91.07769
Nigeria,2013,DHS,2013 DHS,anc4plus,Adamawa,64.720338,57.052064,72.388612
Nigeria,2013,DHS,2013 DHS,anc4plus,Akwa Ibom,55.234927,48.703896,61.765958
Nigeria,2013,DHS,2013 DHS,anc4plus,Anambra,76.839839,65.164546,88.515131
Nigeria,2013,DHS,2013 DHS,anc4plus,Bauchi,42.174099,33.98422,50.363978
Nigeria,2013,DHS,2013 DHS,anc4plus,Bayelsa,33.825571,23.036776,44.614365
Nigeria,2013,DHS,2013 DHS,anc4plus,Benue,36.6205,27.184231,46.056769
Nigeria,2013,DHS,2013 DHS,anc4plus,Borno,26.002759,14.450309,37.555209
Nigeria,2013,DHS,2013 DHS,anc4plus,Cross River,75.840652,69.902463,81.778841
Nigeria,2013,DHS,2013 DHS,anc4plus,Delta,74.163519,66.346666,81.980372
Nigeria,2013,DHS,2013 DHS,anc4plus,Ebonyi,75.84746,68.681314,83.013605
Nigeria,2013,DHS,2013 DHS,anc4plus,Edo,69.738842,62.442186,77.035497
Nigeria,2013,DHS,2013 DHS,anc4plus,Ekiti,84.233275,80.605967,87.860583
Nigeria,2013,DHS,2013 DHS,anc4plus,Enugu,92.229792,88.426084,96.0335
Nigeria,2013,DHS,2013 DHS,anc4plus,FCT,85.805242,79.485985,92.124499
Nigeria,2013,DHS,2013 DHS,anc4plus,Gombe,53.472647,43.032526,63.912767
Nigeria,2013,DHS,2013 DHS,anc4plus,Imo,88.456753,84.8669,92.046606
Nigeria,2013,DHS,2013 DHS,anc4plus,Jigawa,34.440171,25.993439,42.886904
Nigeria,2013,DHS,2013 DHS,anc4plus,Kaduna,44.173917,30.142664,58.20517
Nigeria,2013,DHS,2013 DHS,anc4plus,Kano,41.198446,34.865137,47.531754
Nigeria,2013,DHS,2013 DHS,anc4plus,Katsina,23.138545,15.796682,30.480408
Nigeria,2013,DHS,2013 DHS,anc4plus,Kebbi,18.058802,8.916163,27.20144
Nigeria,2013,DHS,2013 DHS,anc4plus,Kogi,85.15473,79.767174,90.542286
Nigeria,2013,DHS,2013 DHS,anc4plus,Kwara,84.763662,80.831477,88.695848
Nigeria,2013,DHS,2013 DHS,anc4plus,Lagos,92.027614,88.988765,95.066462
Nigeria,2013,DHS,2013 DHS,anc4plus,Nasarawa,58.189215,49.792069,66.586361
Nigeria,2013,DHS,2013 DHS,anc4plus,Niger,50.070031,37.947345,62.192717
Nigeria,2013,DHS,2013 DHS,anc4plus,Ogun,90.610002,86.991755,94.22825
Nigeria,2013,DHS,2013 DHS,anc4plus,Ondo,79.835558,69.686241,89.984875
Nigeria,2013,DHS,2013 DHS,anc4plus,Osun,94.711027,91.748419,97.673636
Nigeria,2013,DHS,2013 DHS,anc4plus,Oyo,79.879594,66.987268,92.771919
Nigeria,2013,DHS,2013 DHS,anc4plus,Plateau,40.587517,30.788144,50.386889
Nigeria,2013,DHS,2013 DHS,anc4plus,Rivers,52.970342,46.323433,59.617251
Nigeria,2013,DHS,2013 DHS,anc4plus,Sokoto,16.412769,11.164347,21.661192
Nigeria,2013,DHS,2013 DHS,anc4plus,Taraba,40.165727,31.393727,48.937727
Nigeria,2013,DHS,2013 DHS,anc4plus,Yobe,19.564892,10.056332,29.073452
Nigeria,2013,DHS,2013 DHS,anc4plus,Zamfara,17.796082,12.958535,22.633629
Nigeria,2018,DHS,2018 DHS,anc4plus,Abia,89.242374,85.941411,92.543336
Nigeria,2018,DHS,2018 DHS,anc4plus,Adamawa,66.531708,59.319877,73.743539
Nigeria,2018,DHS,2018 DHS,anc4plus,Akwa Ibom,65.118974,58.519654,71.718295
Nigeria,2018,DHS,2018 DHS,anc4plus,Anambra,82.476279,78.272377,86.680182
Nigeria,2018,DHS,2018 DHS,anc4plus,Bauchi,42.303203,34.71146,49.894947
Nigeria,2018,DHS,2018 DHS,anc4plus,Bayelsa,25.859331,17.361427,34.357236
Nigeria,2018,DHS,2018 DHS,anc4plus,Benue,56.27521,51.112386,61.438033
Nigeria,2018,DHS,2018 DHS,anc4plus,Borno,34.383291,27.12399,41.642591
Nigeria,2018,DHS,2018 DHS,anc4plus,Cross River,65.681392,57.826228,73.536556
Nigeria,2018,DHS,2018 DHS,anc4plus,Delta,71.7288,64.392628,79.064971
Nigeria,2018,DHS,2018 DHS,anc4plus,Ebonyi,74.211399,68.236659,80.186138
Nigeria,2018,DHS,2018 DHS,anc4plus,Edo,71.927006,64.276927,79.577085
Nigeria,2018,DHS,2018 DHS,anc4plus,Ekiti,86.376819,79.560551,93.193087
Nigeria,2018,DHS,2018 DHS,anc4plus,Enugu,88.056099,84.012113,92.100086
Nigeria,2018,DHS,2018 DHS,anc4plus,FCT,71.560969,64.472684,78.649253
Nigeria,2018,DHS,2018 DHS,anc4plus,Gombe,44.358451,36.280822,52.43608
Nigeria,2018,DHS,2018 DHS,anc4plus,Imo,86.18965,83.569026,88.810275
Nigeria,2018,DHS,2018 DHS,anc4plus,Jigawa,47.886445,40.497668,55.275222
Nigeria,2018,DHS,2018 DHS,anc4plus,Kaduna,54.086781,43.738018,64.435543
Nigeria,2018,DHS,2018 DHS,anc4plus,Kano,51.027264,45.730832,56.323696
Nigeria,2018,DHS,2018 DHS,anc4plus,Katsina,38.380578,31.546199,45.214958
Nigeria,2018,DHS,2018 DHS,anc4plus,Kebbi,27.413778,19.439525,35.388031
Nigeria,2018,DHS,2018 DHS,anc4plus,Kogi,71.199388,63.317355,79.081421
Nigeria,2018,DHS,2018 DHS,anc4plus,Kwara,65.966071,52.145123,79.787019
Nigeria,2018,DHS,2018 DHS,anc4plus,Lagos,80.228524,76.515969,83.941079
Nigeria,2018,DHS,2018 DHS,anc4plus,Nasarawa,67.256711,60.323053,74.190369
Nigeria,2018,DHS,2018 DHS,anc4plus,Niger,33.028908,26.737887,39.319928
Nigeria,2018,DHS,2018 DHS,anc4plus,Ogun,90.855193,86.453646,95.25674
Nigeria,2018,DHS,2018 DHS,anc4plus,Ondo,84.302509,78.144314,90.460704
Nigeria,2018,DHS,2018 DHS,anc4plus,Osun,95.555913,93.427235,97.684591
Nigeria,2018,DHS,2018 DHS,anc4plus,Oyo,79.49615,73.008643,85.983656
Nigeria,2018,DHS,2018 DHS,anc4plus,Plateau,55.084399,48.409039,61.75976
Nigeria,2018,DHS,2018 DHS,anc4plus,Rivers,81.240682,75.530216,86.951148
Nigeria,2018,DHS,2018 DHS,anc4plus,Sokoto,30.699358,23.289647,38.109068
Nigeria,2018,DHS,2018 DHS,anc4plus,Taraba,49.866012,43.271398,56.460625
Nigeria,2018,DHS,2018 DHS,anc4plus,Yobe,35.762376,28.302628,43.222124
Nigeria,2018,DHS,2018 DHS,anc4plus,Zamfara,25.936868,16.059447,35.814288
Nigeria,2024,DHS,2024 DHS,anc4plus,Abia,79.05641,71.584606,86.528213
Nigeria,2024,DHS,2024 DHS,anc4plus,Adamawa,56.421333,46.995462,65.847205
Nigeria,2024,DHS,2024 DHS,anc4plus,Akwa Ibom,65.724152,57.74243,73.705874
Nigeria,2024,DHS,2024 DHS,anc4plus,Anambra,84.858744,77.621574,92.095914
Nigeria,2024,DHS,2024 DHS,anc4plus,Bauchi,46.602332,37.007856,56.196807
Nigeria,2024,DHS,2024 DHS,anc4plus,Bayelsa,48.615939,34.929871,62.302006
Nigeria,2024,DHS,2024 DHS,anc4plus,Benue,49.128425,40.155137,58.101713
Nigeria,2024,DHS,2024 DHS,anc4plus,Borno,61.103373,53.044692,69.162053
Nigeria,2024,DHS,2024 DHS,anc4plus,Cross River,79.987405,73.797954,86.176856
Nigeria,2024,DHS,2024 DHS,anc4plus,Delta,60.458586,52.088888,68.828285
Nigeria,2024,DHS,2024 DHS,anc4plus,Ebonyi,61.727962,52.530483,70.925442
Nigeria,2024,DHS,2024 DHS,anc4plus,Edo,62.99775,54.608003,71.387497
Nigeria,2024,DHS,2024 DHS,anc4plus,Ekiti,68.589093,56.705047,80.473138
Nigeria,2024,DHS,2024 DHS,anc4plus,Enugu,61.907756,52.592162,71.22335
Nigeria,2024,DHS,2024 DHS,anc4plus,FCT,79.905067,73.253934,86.5562
Nigeria,2024,DHS,2024 DHS,anc4plus,Gombe,39.103663,29.055141,49.152186
Nigeria,2024,DHS,2024 DHS,anc4plus,Imo,84.932995,80.929604,88.936385
Nigeria,2024,DHS,2024 DHS,anc4plus,Jigawa,37.660619,32.119945,43.201293
Nigeria,2024,DHS,2024 DHS,anc4plus,Kaduna,59.432276,50.929374,67.935177
Nigeria,2024,DHS,2024 DHS,anc4plus,Kano,51.261443,44.733493,57.789394
Nigeria,2024,DHS,2024 DHS,anc4plus,Katsina,37.178724,28.381776,45.975671
Nigeria,2024,DHS,2024 DHS,anc4plus,Kebbi,14.031834,9.86082,18.202848
Nigeria,2024,DHS,2024 DHS,anc4plus,Kogi,54.10791,44.083002,64.132818
Nigeria,2024,DHS,2024 DHS,anc4plus,Kwara,51.302839,35.853592,66.752086
Nigeria,2024,DHS,2024 DHS,anc4plus,Lagos,95.432872,91.706223,99.159521
Nigeria,2024,DHS,2024 DHS,anc4plus,Nasarawa,65.953382,59.302439,72.604325
Nigeria,2024,DHS,2024 DHS,anc4plus,Niger,34.69295,25.443904,43.941995
Nigeria,2024,DHS,2024 DHS,anc4plus,Ogun,73.656235,66.54581,80.76666
Nigeria,2024,DHS,2024 DHS,anc4plus,Ondo,66.281513,57.190623,75.372403
Nigeria,2024,DHS,2024 DHS,anc4plus,Osun,91.974982,86.770016,97.179948
Nigeria,2024,DHS,2024 DHS,anc4plus,Oyo,73.775034,65.871176,81.678892
Nigeria,2024,DHS,2024 DHS,anc4plus,Plateau,46.436564,37.627778,55.245349
Nigeria,2024,DHS,2024 DHS,anc4plus,Rivers,76.477595,69.062955,83.892234
Nigeria,2024,DHS,2024 DHS,anc4plus,Sokoto,22.747631,14.346268,31.148993
Nigeria,2024,DHS,2024 DHS,anc4plus,Taraba,50.546595,40.354934,60.738257
Nigeria,2024,DHS,2024 DHS,anc4plus,Yobe,48.495499,42.825577,54.165422
Nigeria,2024,DHS,2024 DHS,anc4plus,Zamfara,21.457577,12.387266,30.527888
Nigeria,2018,DHS,2018 DHS,anemia_women,Abia,58.45048253,51.24717296,65.65379211
Nigeria,2018,DHS,2018 DHS,anemia_women,Adamawa,35.89171025,30.57317709,41.21024341
Nigeria,2018,DHS,2018 DHS,anemia_women,Akwa Ibom,57.73545654,51.87875901,63.59215408
Nigeria,2018,DHS,2018 DHS,anemia_women,Anambra,70.20763828,64.48087472,75.93440184
Nigeria,2018,DHS,2018 DHS,anemia_women,Bauchi,68.60801404,63.8087493,73.40727878
Nigeria,2018,DHS,2018 DHS,anemia_women,Bayelsa,58.37548445,50.97389991,65.77706899
Nigeria,2018,DHS,2018 DHS,anemia_women,Benue,48.81832423,43.46198983,54.17465864
Nigeria,2018,DHS,2018 DHS,anemia_women,Borno,53.91371187,47.93724414,59.8901796
Nigeria,2018,DHS,2018 DHS,anemia_women,Cross River,46.06983379,38.63446901,53.50519856
Nigeria,2018,DHS,2018 DHS,anemia_women,Delta,64.14087752,59.13141154,69.1503435
Nigeria,2018,DHS,2018 DHS,anemia_women,Ebonyi,71.65931424,66.81415029,76.50447819
Nigeria,2018,DHS,2018 DHS,anemia_women,Edo,55.21303143,45.80144606,64.6246168
Nigeria,2018,DHS,2018 DHS,anemia_women,Ekiti,50.52876788,43.53974731,57.51778844
Nigeria,2018,DHS,2018 DHS,anemia_women,Enugu,60.24660124,55.63020641,64.86299608
Nigeria,2018,DHS,2018 DHS,anemia_women,FCT Abuja,50.33274247,45.3122892,55.35319574
Nigeria,2018,DHS,2018 DHS,anemia_women,Gombe,63.61109543,55.97982677,71.24236408
Nigeria,2018,DHS,2018 DHS,anemia_women,Imo,64.63614092,57.38392607,71.88835576
Nigeria,2018,DHS,2018 DHS,anemia_women,Jigawa,65.43534796,59.45004684,71.42064908
Nigeria,2018,DHS,2018 DHS,anemia_women,Kaduna,43.97574824,37.61001707,50.34147941
Nigeria,2018,DHS,2018 DHS,anemia_women,Kano,46.55731175,40.92986017,52.18476333
Nigeria,2018,DHS,2018 DHS,anemia_women,Katsina,71.17213522,65.29408011,77.05019032
Nigeria,2018,DHS,2018 DHS,anemia_women,Kebbi,60.39381822,53.42314031,67.36449613
Nigeria,2018,DHS,2018 DHS,anemia_women,Kogi,58.21614516,50.60450241,65.82778792
Nigeria,2018,DHS,2018 DHS,anemia_women,Kwara,54.9014994,48.01363441,61.78936439
Nigeria,2018,DHS,2018 DHS,anemia_women,Lagos,49.5486805,44.06551984,55.03184117
Nigeria,2018,DHS,2018 DHS,anemia_women,Nasarawa,65.1279326,57.92595405,72.32991116
Nigeria,2018,DHS,2018 DHS,anemia_women,Niger,64.19342651,57.8534522,70.53340083
