country,population,indicator,direction,admin_level,admin_name,n_surveys,years_available,latest_year,baseline_target_year,baseline_year,baseline_year_gap,baseline_estimate,observed_latest_estimate,pp_change_10yr,recoded_baseline_estimate,recoded_observed_latest,pp_change_10yr_recoded,change_rank,prevalence_rank
Nigeria,,anc4plus,beneficial,ADM1,Enugu,3,2013;2018;2024,2024,2014,2013,1,92.229792,61.907756,-30.322036,7.770208,38.092244,30.322036,35,16
Nigeria,,anc4plus,beneficial,ADM1,Kogi,3,2013;2018;2024,2024,2014,2013,1,85.15473,54.10791,-31.04682,14.84527,45.89209,31.04682,36,22
Nigeria,,anc4plus,beneficial,ADM1,Kwara,3,2013;2018;2024,2024,2014,2013,1,84.763662,51.302839,-33.460823,15.236338,48.697161,33.460823,37,23
Nigeria,,anc_skilled_provider,beneficial,ADM1,Yobe,3,2013;2018;2024,2024,2014,2013,1,33.174382,73.186133,40.011751,66.825618,26.813867,-40.011751,1,19
Nigeria,,anc_skilled_provider,beneficial,ADM1,Taraba,3,2013;2018;2024,2024,2014,2013,1,31.775499,66.261543,34.486044,68.224501,33.738457,-34.486044,2,25
Nigeria,,anc_skilled_provider,beneficial,ADM1,Borno,3,2013;2018;2024,2024,2014,2013,1,39.150273,69.030301,29.880028,60.849727,30.969699,-29.880028,3,21
Nigeria,,anc_skilled_provider,beneficial,ADM1,Katsina,3,2013;2018;2024,2024,2014,2013,1,22.69885,49.233135,26.534285,77.30115,50.766865,-26.534285,4,32
Nigeria,,anc_skilled_provider,beneficial,ADM1,Jigawa,3,2013;2018;2024,2024,2014,2013,1,49.697486,75.958015,26.260529,50.302514,24.041985,-26.260529,5,18
Nigeria,,anc_skilled_provider,beneficial,ADM1,Nasarawa,3,2013;2018;2024,2024,2014,2013,1,63.193605,84.418675,21.22507,36.806395,15.581325,-21.22507,6,12
Nigeria,,anc_skilled_provider,beneficial,ADM1,Bayelsa,3,2013;2018;2024,2024,2014,2013,1,47.675328,68.322499,20.647171,52.324672,31.677501,-20.647171,7,22
Nigeria,,anc_skilled_provider,beneficial,ADM1,Kaduna,3,2013;2018;2024,2024,2014,2013,1,54.563494,69.963161,15.399667,45.436506,30.036839,-15.399667,8,20
Nigeria,,anc_skilled_provider,beneficial,ADM1,Delta,3,2013;2018;2024,2024,2014,2013,1,72.465193,86.214676,13.749483,27.534807,13.785324,-13.749483,9,10
Nigeria,,anc_skilled_provider,beneficial,ADM1,Edo,3,2013;2018;2024,2024,2014,2013,1,83.851349,96.299782,12.448433,16.148651,3.700218,-12.448433,10,2
Nigeria,,anc_skilled_provider,beneficial,ADM1,Sokoto,3,2013;2018;2024,2024,2014,2013,1,17.444012,26.416798,8.972786,82.555988,73.583202,-8.972786,11,35
Nigeria,,anc_skilled_provider,beneficial,ADM1,Benue,3,2013;2018;2024,2024,2014,2013,1,57.367108,65.940709,8.573601,42.632892,34.059291,-8.573601,12,26
Nigeria,,anc_skilled_provider,beneficial,ADM1,Akwa Ibom,3,2013;2018;2024,2024,2014,2013,1,73.254917,80.551354,7.296437,26.745083,19.448646,-7.296437,13,14
Nigeria,,anc_skilled_provider,beneficial,ADM1,Rivers,3,2013;2018;2024,2024,2014,2013,1,75.509996,80.031194,4.521198,24.490004,19.968806,-4.521198,14,16
Nigeria,,anc_skilled_provider,beneficial,ADM1,Abia,3,2013;2018;2024,2024,2014,2013,1,90.116801,93.935917,3.819116,9.883199,6.064083,-3.819116,15,3
Nigeria,,anc_skilled_provider,beneficial,ADM1,Plateau,3,2013;2018;2024,2024,2014,2013,1,63.144379,66.735715,3.591336,36.855621,33.264285,-3.591336,16,24
Nigeria,,anc_skilled_provider,beneficial,ADM1,FCT Abuja,3,2013;2018;2024,2024,2014,2013,1,88.450563,91.765023,3.31446,11.549437,8.234977,-3.31446,17,6
Nigeria,,anc_skilled_provider,beneficial,ADM1,Ekiti,3,2013;2018;2024,2024,2014,2013,1,86.792506,89.85656,3.064054,13.207494,10.14344,-3.064054,18,7
Nigeria,,anc_skilled_provider,beneficial,ADM1,Zamfara,3,2013;2018;2024,2024,2014,2013,1,22.369901,24.827052,2.457151,77.630099,75.172948,-2.457151,19,36
Nigeria,,anc_skilled_provider,beneficial,ADM1,Gombe,3,2013;2018;2024,2024,2014,2013,1,58.219738,60.655122,2.435384,41.780262,39.344878,-2.435384,20,28
Nigeria,,anc_skilled_provider,beneficial,ADM1,Bauchi,3,2013;2018;2024,2024,2014,2013,1,55.829867,57.237365,1.407498,44.170133,42.762635,-1.407498,21,29
Nigeria,,anc_skilled_provider,beneficial,ADM1,Ondo,3,2013;2018;2024,2024,2014,2013,1,78.617942,79.810487,1.192545,21.382058,20.189513,-1.192545,22,17
Nigeria,,anc_skilled_provider,beneficial,ADM1,Anambra,3,2013;2018;2024,2024,2014,2013,1,88.426752,89.062355,0.635603,11.573248,10.937645,-0.635603,23,9
Nigeria,,anc_skilled_provider,beneficial,ADM1,Imo,3,2013;2018;2024,2024,2014,2013,1,95.87528,96.479771,0.604491,4.12472,3.520229,-0.604491,24,1
Nigeria,,anc_skilled_provider,beneficial,ADM1,Lagos,3,2013;2018;2024,2024,2014,2013,1,93.884264,92.923304,-0.96096,6.115736,7.076696,0.96096,25,5
Nigeria,,anc_skilled_provider,beneficial,ADM1,Oyo,3,2013;2018;2024,2024,2014,2013,1,87.171661,83.048249,-4.123412,12.828339,16.951751,4.123412,26,13
Nigeria,,anc_skilled_provider,beneficial,ADM1,Cross River,3,2013;2018;2024,2024,2014,2013,1,72.585438,67.770487,-4.814951,27.414562,32.229513,4.814951,27,23
Nigeria,,anc_skilled_provider,beneficial,ADM1,Ebonyi,3,2013;2018;2024,2024,2014,2013,1,85.101292,80.103595,-4.997697,14.898708,19.896405,4.997697,28,15
Nigeria,,anc_skilled_provider,beneficial,ADM1,Osun,3,2013;2018;2024,2024,2014,2013,1,98.202971,93.070267,-5.132704,1.797029,6.929733,5.132704,29,4
Nigeria,,anc_skilled_provider,beneficial,ADM1,Enugu,3,2013;2018;2024,2024,2014,2013,1,95.583712,89.724004,-5.859708,4.416288,10.275996,5.859708,30,8
Nigeria,,anc_skilled_provider,beneficial,ADM1,Ogun,3,2013;2018;2024,2024,2014,2013,1,94.827684,85.91925,-8.908434,5.172316,14.08075,8.908434,31,11
Nigeria,,anc_skilled_provider,beneficial,ADM1,Kebbi,3,2013;2018;2024,2024,2014,2013,1,24.271043,11.974045,-12.296998,75.728957,88.025955,12.296998,32,37
Nigeria,,anc_skilled_provider,beneficial,ADM1,Kano,3,2013;2018;2024,2024,2014,2013,1,64.285588,49.524256,-14.761332,35.714412,50.475744,14.761332,33,31
Nigeria,,anc_skilled_provider,beneficial,ADM1,Niger,3,2013;2018;2024,2024,2014,2013,1,59.917055,40.392048,-19.525007,40.082945,59.607952,19.525007,34,33
Nigeria,,anc_skilled_provider,beneficial,ADM1,Kogi,3,2013;2018;2024,2024,2014,2013,1,87.545535,62.561511,-24.984024,12.454465,37.438489,24.984024,35,27
Nigeria,,anc_skilled_provider,beneficial,ADM1,Kwara,3,2013;2018;2024,2024,2014,2013,1,89.189203,55.87596,-33.313243,10.810797,44.12404,33.313243,36,30
Nigeria,,anc_skilled_provider,beneficial,ADM1,Adamawa,3,2013;2018;2024,2024,2014,2013,1,85.111523,34.718144,-50.393379,14.888477,65.281856,50.393379,37,34
Nigeria,women_15_49,anemia_women,adverse,ADM1,Kebbi,2,2018;2024,2024,2014,2018,4,60.39381822,20.08032564,-40.31349258,60.39381822,20.08032564,-40.31349258,1,1
Nigeria,women_15_49,anemia_women,adverse,ADM1,Nasarawa,2,2018;2024,2024,2014,2018,4,65.1279326,31.06414698,-34.06378562,65.1279326,31.06414698,-34.06378562,2,6
Nigeria,women_15_49,anemia_women,adverse,ADM1,Zamfara,2,2018;2024,2024,2014,2018,4,71.29361959,39.06831555,-32.22530404,71.29361959,39.06831555,-32.22530404,3,14
Nigeria,women_15_49,anemia_women,adverse,ADM1,Yobe,2,2018;2024,2024,2014,2018,4,67.8157592,37.25458425,-30.56117495,67.8157592,37.25458425,-30.56117495,4,9
Nigeria,women_15_49,anemia_women,adverse,ADM1,Delta,2,2018;2024,2024,2014,2018,4,64.14087752,35.82449551,-28.31638201,64.14087752,35.82449551,-28.31638201,5,8
Nigeria,women_15_49,anemia_women,adverse,ADM1,Gombe,2,2018;2024,2024,2014,2018,4,63.61109543,38.6254518,-24.98564363,63.61109543,38.6254518,-24.98564363,6,13
Nigeria,women_15_49,anemia_women,adverse,ADM1,Imo,2,2018;2024,2024,2014,2018,4,64.63614092,40.12632595,-24.50981497,64.63614092,40.12632595,-24.50981497,7,17
Nigeria,women_15_49,anemia_women,adverse,ADM1,Niger,2,2018;2024,2024,2014,2018,4,64.19342651,40.03126674,-24.16215977,64.19342651,40.03126674,-24.16215977,8,16
Nigeria,women_15_49,anemia_women,adverse,ADM1,Benue,2,2018;2024,2024,2014,2018,4,48.81832423,26.74018447,-22.07813976,48.81832423,26.74018447,-22.07813976,9,4
Nigeria,women_15_49,anemia_women,adverse,ADM1,Bauchi,2,2018;2024,2024,2014,2018,4,68.60801404,46.67997221,-21.92804183,68.60801404,46.67997221,-21.92804183,10,25
Nigeria,women_15_49,anemia_women,adverse,ADM1,FCT Abuja,2,2018;2024,2024,2014,2018,4,50.33274247,29.82901728,-20.50372519,50.33274247,29.82901728,-20.50372519,11,5
Nigeria,women_15_49,anemia_women,adverse,ADM1,Plateau,2,2018;2024,2024,2014,2018,4,43.69597886,23.72343165,-19.97254721,43.69597886,23.72343165,-19.97254721,12,2
Nigeria,women_15_49,anemia_women,adverse,ADM1,Osun,2,2018;2024,2024,2014,2018,4,57.16442847,37.61204694,-19.55238153,57.16442847,37.61204694,-19.55238153,13,10
Nigeria,women_15_49,anemia_women,adverse,ADM1,Katsina,2,2018;2024,2024,2014,2018,4,71.17213522,52.36303215,-18.80910307,71.17213522,52.36303215,-18.80910307,14,32
Nigeria,women_15_49,anemia_women,adverse,ADM1,Anambra,2,2018;2024,2024,2014,2018,4,70.20763828,52.27675929,-17.93087899,70.20763828,52.27675929,-17.93087899,15,31
Nigeria,women_15_49,anemia_women,adverse,ADM1,Kaduna,2,2018;2024,2024,2014,2018,4,43.97574824,26.11484997,-17.86089827,43.97574824,26.11484997,-17.86089827,16,3
Nigeria,women_15_49,anemia_women,adverse,ADM1,Jigawa,2,2018;2024,2024,2014,2018,4,65.43534796,48.83952536,-16.5958226,65.43534796,48.83952536,-16.5958226,17,28
Nigeria,women_15_49,anemia_women,adverse,ADM1,Rivers,2,2018;2024,2024,2014,2018,4,66.09316478,49.74679356,-16.34637122,66.09316478,49.74679356,-16.34637122,18,29
Nigeria,women_15_49,anemia_women,adverse,ADM1,Borno,2,2018;2024,2024,2014,2018,4,53.91371187,39.09120376,-14.82250811,53.91371187,39.09120376,-14.82250811,19,15
Nigeria,women_15_49,anemia_women,adverse,ADM1,Kogi,2,2018;2024,2024,2014,2018,4,58.21614516,43.47425178,-14.74189338,58.21614516,43.47425178,-14.74189338,20,21
Nigeria,women_15_49,anemia_women,adverse,ADM1,Taraba,2,2018;2024,2024,2014,2018,4,53.96998969,40.33693676,-13.63305293,53.96998969,40.33693676,-13.63305293,21,18
Nigeria,women_15_49,anemia_women,adverse,ADM1,Kano,2,2018;2024,2024,2014,2018,4,46.55731175,33.46541688,-13.09189487,46.55731175,33.46541688,-13.09189487,22,7
Nigeria,women_15_49,anemia_women,adverse,ADM1,Enugu,2,2018;2024,2024,2014,2018,4,60.24660124,47.76113895,-12.48546229,60.24660124,47.76113895,-12.48546229,23,27
Nigeria,women_15_49,anemia_women,adverse,ADM1,Oyo,2,2018;2024,2024,2014,2018,4,49.65007942,38.2913686,-11.35871082,49.65007942,38.2913686,-11.35871082,24,11
Nigeria,women_15_49,anemia_women,adverse,ADM1,Bayelsa,2,2018;2024,2024,2014,2018,4,58.37548445,47.70077996,-10.67470449,58.37548445,47.70077996,-10.67470449,25,26
Nigeria,women_15_49,anemia_women,adverse,ADM1,Ekiti,2,2018;2024,2024,2014,2018,4,50.52876788,40.40354179,-10.12522609,50.52876788,40.40354179,-10.12522609,26,19
Nigeria,women_15_49,anemia_women,adverse,ADM1,Ondo,2,2018;2024,2024,2014,2018,4,55.15180425,45.22823992,-9.92356433,55.15180425,45.22823992,-9.92356433,27,23
Nigeria,women_15_49,anemia_women,adverse,ADM1,Sokoto,2,2018;2024,2024,2014,2018,4,73.71410673,64.27788137,-9.43622536,73.71410673,64.27788137,-9.43622536,28,36
Nigeria,women_15_49,anemia_women,adverse,ADM1,Cross River,2,2018;2024,2024,2014,2018,4,46.06983379,38.5152347,-7.55459909,46.06983379,38.5152347,-7.55459909,29,12
Nigeria,women_15_49,anemia_women,adverse,ADM1,Ogun,2,2018;2024,2024,2014,2018,4,48.99497187,41.67780639,-7.31716548,48.99497187,41.67780639,-7.31716548,30,20
Nigeria,women_15_49,anemia_women,adverse,ADM1,Edo,2,2018;2024,2024,2014,2018,4,55.21303143,50.81819356,-4.39483787,55.21303143,50.81819356,-4.39483787,31,30
Nigeria,women_15_49,anemia_women,adverse,ADM1,Lagos,2,2018;2024,2024,2014,2018,4,49.5486805,46.30045303,-3.24822747,49.5486805,46.30045303,-3.24822747,32,24
Nigeria,women_15_49,anemia_women,adverse,ADM1,Akwa Ibom,2,2018;2024,2024,2014,2018,4,57.73545654,55.52269926,-2.21275728,57.73545654,55.52269926,-2.21275728,33,33
Nigeria,women_15_49,anemia_women,adverse,ADM1,Ebonyi,2,2018;2024,2024,2014,2018,4,71.65931424,71.68532422,0.02600998,71.65931424,71.68532422,0.02600998,34,37
Nigeria,women_15_49,anemia_women,adverse,ADM1,Kwara,2,2018;2024,2024,2014,2018,4,54.9014994,55.82042091,0.91892151,54.9014994,55.82042091,0.91892151,35,34
Nigeria,women_15_49,anemia_women,adverse,ADM1,Abia,2,2018;2024,2024,2014,2018,4,58.45048253,64.03379026,5.58330773,58.45048253,64.03379026,5.58330773,36,35
Nigeria,women_15_49,anemia_women,adverse,ADM1,Adamawa,2,2018;2024,2024,2014,2018,4,35.89171025,44.23647588,8.34476563,35.89171025,44.23647588,8.34476563,37,22
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Edo,3,2013;2018;2024,2024,2014,2013,1,9.255242,75.719227,66.463985,90.744758,24.280773,-66.463985,1,6
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Yobe,3,2013;2018;2024,2024,2014,2013,1,12.763633,71.16017,58.396537,87.236367,28.83983,-58.396537,2,10
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Imo,3,2013;2018;2024,2024,2014,2013,1,25.165765,76.014375,50.84861,74.834235,23.985625,-50.84861,3,5
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Taraba,3,2013;2018;2024,2024,2014,2013,1,21.878643,69.103668,47.225025,78.121357,30.896332,-47.225025,4,12
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Ondo,3,2013;2018;2024,2024,2014,2013,1,37.799806,84.926188,47.126382,62.200194,15.073812,-47.126382,5,2
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Ekiti,3,2013;2018;2024,2024,2014,2013,1,32.238611,79.017025,46.778414,67.761389,20.982975,-46.778414,6,3
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Enugu,3,2013;2018;2024,2024,2014,2013,1,41.102638,86.442491,45.339853,58.897362,13.557509,-45.339853,7,1
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Gombe,3,2013;2018;2024,2024,2014,2013,1,31.787452,77.103767,45.316315,68.212548,22.896233,-45.316315,8,4
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Borno,3,2013;2018;2024,2024,2014,2013,1,23.757466,68.76032,45.002854,76.242534,31.23968,-45.002854,9,13
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Benue,3,2013;2018;2024,2024,2014,2013,1,23.719156,68.718847,44.999691,76.280844,31.281153,-44.999691,10,14
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Kaduna,3,2013;2018;2024,2024,2014,2013,1,15.78728,60.737676,44.950396,84.21272,39.262324,-44.950396,11,23
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Akwa Ibom,3,2013;2018;2024,2024,2014,2013,1,18.437761,62.159132,43.721371,81.562239,37.840868,-43.721371,12,20
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Bayelsa,3,2013;2018;2024,2024,2014,2013,1,28.755549,70.274696,41.519147,71.244451,29.725304,-41.519147,13,11
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Adamawa,3,2013;2018;2024,2024,2014,2013,1,33.952362,75.107147,41.154785,66.047638,24.892853,-41.154785,14,7
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Anambra,3,2013;2018;2024,2024,2014,2013,1,17.609844,57.469797,39.859953,82.390156,42.530203,-39.859953,15,25
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Kebbi,3,2013;2018;2024,2024,2014,2013,1,17.653667,51.895661,34.241994,82.346333,48.104339,-34.241994,16,32
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Cross River,3,2013;2018;2024,2024,2014,2013,1,34.124637,66.866889,32.742252,65.875363,33.133111,-32.742252,17,15
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Ogun,3,2013;2018;2024,2024,2014,2013,1,23.152028,54.453152,31.301124,76.847972,45.546848,-31.301124,18,29
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Lagos,3,2013;2018;2024,2024,2014,2013,1,30.604543,61.903379,31.298836,69.395457,38.096621,-31.298836,19,21
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Plateau,3,2013;2018;2024,2024,2014,2013,1,34.456688,64.363542,29.906854,65.543312,35.636458,-29.906854,20,16
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Zamfara,3,2013;2018;2024,2024,2014,2013,1,26.420062,55.307366,28.887304,73.579938,44.692634,-28.887304,21,28
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Kwara,3,2013;2018;2024,2024,2014,2013,1,34.219119,61.079908,26.860789,65.780881,38.920092,-26.860789,22,22
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Bauchi,3,2013;2018;2024,2024,2014,2013,1,30.937158,57.4625,26.525342,69.062842,42.5375,-26.525342,23,26
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Delta,3,2013;2018;2024,2024,2014,2013,1,44.85977,71.267722,26.407952,55.14023,28.732278,-26.407952,24,9
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Kano,3,2013;2018;2024,2024,2014,2013,1,28.475287,53.743523,25.268236,71.524713,46.256477,-25.268236,25,31
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Rivers,3,2013;2018;2024,2024,2014,2013,1,36.843556,57.820506,20.97695,63.156444,42.179494,-20.97695,26,24
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Katsina,3,2013;2018;2024,2024,2014,2013,1,42.511697,62.628415,20.116718,57.488303,37.371585,-20.116718,27,19
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Kogi,3,2013;2018;2024,2024,2014,2013,1,43.647565,62.679074,19.031509,56.352435,37.320926,-19.031509,28,18
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Jigawa,3,2013;2018;2024,2024,2014,2013,1,39.0017,55.965512,16.963812,60.9983,44.034488,-16.963812,29,27
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,FCT Abuja,3,2013;2018;2024,2024,2014,2013,1,58.418857,74.345897,15.92704,41.581143,25.654103,-15.92704,30,8
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Ebonyi,3,2013;2018;2024,2024,2014,2013,1,19.886874,32.058892,12.172018,80.113126,67.941108,-12.172018,31,37
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Oyo,3,2013;2018;2024,2024,2014,2013,1,28.506322,39.72654,11.220218,71.493678,60.27346,-11.220218,32,35
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Abia,3,2013;2018;2024,2024,2014,2013,1,43.88148,51.428047,7.546567,56.11852,48.571953,-7.546567,33,33
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Nasarawa,3,2013;2018;2024,2024,2014,2013,1,57.302033,62.995393,5.69336,42.697967,37.004607,-5.69336,34,17
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Niger,3,2013;2018;2024,2024,2014,2013,1,52.620202,53.864879,1.244677,47.379798,46.135121,-1.244677,35,30
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Sokoto,3,2013;2018;2024,2024,2014,2013,1,39.207097,39.873539,0.666442,60.792903,60.126461,-0.666442,36,34
Nigeria,,diarrhea_care_seeking,beneficial,ADM1,Osun,3,2013;2018;2024,2024,2014,2013,1,81.455276,35.199493,-46.255783,18.544724,64.800507,46.255783,37,36
Nigeria,,facility_delivery,beneficial,ADM1,Borno,3,2013;2018;2024,2024,2014,2013,1,16.978657,45.915765,28.937108,83.021343,54.084235,-28.937108,1,23
Nigeria,,facility_delivery,beneficial,ADM1,Ondo,3,2013;2018;2024,2024,2014,2013,1,56.244774,83.187846,26.943072,43.755226,16.812154,-26.943072,2,9
Nigeria,,facility_delivery,beneficial,ADM1,Delta,3,2013;2018;2024,2024,2014,2013,1,57.649006,82.982899,25.333893,42.350994,17.017101,-25.333893,3,10
Nigeria,,facility_delivery,beneficial,ADM1,Yobe,3,2013;2018;2024,2024,2014,2013,1,7.564842,32.082441,24.517599,92.435158,67.917559,-24.517599,4,29
Nigeria,,facility_delivery,beneficial,ADM1,Gombe,3,2013;2018;2024,2024,2014,2013,1,27.560512,48.530973,20.970461,72.439488,51.469027,-20.970461,5,21
Nigeria,,facility_delivery,beneficial,ADM1,Kano,3,2013;2018;2024,2024,2014,2013,1,12.868179,32.673853,19.805674,87.131821,67.326147,-19.805674,6,28
Nigeria,,facility_delivery,beneficial,ADM1,Ebonyi,3,2013;2018;2024,2024,2014,2013,1,59.608168,79.367592,19.759424,40.391832,20.632408,-19.759424,7,13
Nigeria,,facility_delivery,beneficial,ADM1,Cross River,3,2013;2018;2024,2024,2014,2013,1,40.380358,58.834953,18.454595,59.619642,41.165047,-18.454595,8,17
Nigeria,,facility_delivery,beneficial,ADM1,Bayelsa,3,2013;2018;2024,2024,2014,2013,1,28.418101,46.117097,17.698996,71.581899,53.882903,-17.698996,9,22
Nigeria,,facility_delivery,beneficial,ADM1,Edo,3,2013;2018;2024,2024,2014,2013,1,74.736379,90.920718,16.184339,25.263621,9.079282,-16.184339,10,3
Nigeria,,facility_delivery,beneficial,ADM1,Nasarawa,3,2013;2018;2024,2024,2014,2013,1,40.113291,55.708749,15.595458,59.886709,44.291251,-15.595458,11,19
Nigeria,,facility_delivery,beneficial,ADM1,Jigawa,3,2013;2018;2024,2024,2014,2013,1,6.713779,21.405216,14.691437,93.286221,78.594784,-14.691437,12,33
Nigeria,,facility_delivery,beneficial,ADM1,Bauchi,3,2013;2018;2024,2024,2014,2013,1,16.92742,31.142297,14.214877,83.07258,68.857703,-14.214877,13,30
Nigeria,,facility_delivery,beneficial,ADM1,Abia,3,2013;2018;2024,2024,2014,2013,1,72.833546,85.956188,13.122642,27.166454,14.043812,-13.122642,14,5
Nigeria,,facility_delivery,beneficial,ADM1,FCT Abuja,3,2013;2018;2024,2024,2014,2013,1,69.093866,81.334621,12.240755,30.906134,18.665379,-12.240755,15,12
Nigeria,,facility_delivery,beneficial,ADM1,Zamfara,3,2013;2018;2024,2024,2014,2013,1,4.99821,15.314362,10.316152,95.00179,84.685638,-10.316152,16,35
Nigeria,,facility_delivery,beneficial,ADM1,Plateau,3,2013;2018;2024,2024,2014,2013,1,35.820378,45.687297,9.866919,64.179622,54.312703,-9.866919,17,24
Nigeria,,facility_delivery,beneficial,ADM1,Taraba,3,2013;2018;2024,2024,2014,2013,1,23.350998,33.001944,9.650946,76.649002,66.998056,-9.650946,18,27
Nigeria,,facility_delivery,beneficial,ADM1,Ogun,3,2013;2018;2024,2024,2014,2013,1,74.673787,83.329697,8.65591,25.326213,16.670303,-8.65591,19,7
Nigeria,,facility_delivery,beneficial,ADM1,Lagos,3,2013;2018;2024,2024,2014,2013,1,77.193485,85.844276,8.650791,22.806515,14.155724,-8.650791,20,6
Nigeria,,facility_delivery,beneficial,ADM1,Adamawa,3,2013;2018;2024,2024,2014,2013,1,33.392323,41.579381,8.187058,66.607677,58.420619,-8.187058,21,25
Nigeria,,facility_delivery,beneficial,ADM1,Benue,3,2013;2018;2024,2024,2014,2013,1,50.922638,59.046486,8.123848,49.077362,40.953514,-8.123848,22,16
Nigeria,,facility_delivery,beneficial,ADM1,Rivers,3,2013;2018;2024,2024,2014,2013,1,48.969261,56.884896,7.915635,51.030739,43.115104,-7.915635,23,18
Nigeria,,facility_delivery,beneficial,ADM1,Sokoto,3,2013;2018;2024,2024,2014,2013,1,4.712325,12.456265,7.74394,95.287675,87.543735,-7.74394,24,36
Nigeria,,facility_delivery,beneficial,ADM1,Enugu,3,2013;2018;2024,2024,2014,2013,1,85.507148,92.587143,7.079995,14.492852,7.412857,-7.079995,25,2
Nigeria,,facility_delivery,beneficial,ADM1,Katsina,3,2013;2018;2024,2024,2014,2013,1,8.989977,15.80346,6.813483,91.010023,84.19654,-6.813483,26,34
Nigeria,,facility_delivery,beneficial,ADM1,Imo,3,2013;2018;2024,2024,2014,2013,1,90.895962,97.026071,6.130109,9.104038,2.973929,-6.130109,27,1
Nigeria,,facility_delivery,beneficial,ADM1,Niger,3,2013;2018;2024,2024,2014,2013,1,25.314307,30.184659,4.870352,74.685693,69.815341,-4.870352,28,31
Nigeria,,facility_delivery,beneficial,ADM1,Kebbi,3,2013;2018;2024,2024,2014,2013,1,8.468434,8.843813,0.375379,91.531566,91.156187,-0.375379,29,37
Nigeria,,facility_delivery,beneficial,ADM1,Oyo,3,2013;2018;2024,2024,2014,2013,1,74.717133,75.027198,0.310065,25.282867,24.972802,-0.310065,30,14
Nigeria,,facility_delivery,beneficial,ADM1,Anambra,3,2013;2018;2024,2024,2014,2013,1,84.648975,83.24692,-1.402055,15.351025,16.75308,1.402055,31,8
Nigeria,,facility_delivery,beneficial,ADM1,Osun,3,2013;2018;2024,2024,2014,2013,1,89.138656,86.672552,-2.466104,10.861344,13.327448,2.466104,32,4
Nigeria,,facility_delivery,beneficial,ADM1,Akwa Ibom,3,2013;2018;2024,2024,2014,2013,1,43.177927,38.588981,-4.588946,56.822073,61.411019,4.588946,33,26
Nigeria,,facility_delivery,beneficial,ADM1,Ekiti,3,2013;2018;2024,2024,2014,2013,1,86.312793,81.658578,-4.654215,13.687207,18.341422,4.654215,34,11
Nigeria,,facility_delivery,beneficial,ADM1,Kaduna,3,2013;2018;2024,2024,2014,2013,1,32.351368,25.859501,-6.491867,67.648632,74.140499,6.491867,35,32
Nigeria,,facility_delivery,beneficial,ADM1,Kogi,3,2013;2018;2024,2024,2014,2013,1,78.919837,62.161529,-16.758308,21.080163,37.838471,16.758308,36,15
Nigeria,,facility_delivery,beneficial,ADM1,Kwara,3,2013;2018;2024,2024,2014,2013,1,76.732331,51.497966,-25.234365,23.267669,48.502034,25.234365,37,20
Nigeria,,fever_care_seeking,beneficial,ADM1,Ogun,3,2013;2018;2024,2024,2014,2013,1,20.366513,79.949113,59.5826,79.633487,20.050887,-59.5826,1,7
Nigeria,,fever_care_seeking,beneficial,ADM1,Benue,3,2013;2018;2024,2024,2014,2013,1,31.379373,67.178773,35.7994,68.620627,32.821227,-35.7994,2,17
Nigeria,,fever_care_seeking,beneficial,ADM1,Anambra,3,2013;2018;2024,2024,2014,2013,1,54.576446,88.41948,33.843034,45.423554,11.58052,-33.843034,3,2
