"country","admin_level","indicator","indicator_label","direction","distribution_order_improving_to_worsening","absolute_change_distribution_rank","areas_in_country_indicator_distribution","admin_name","latest_year","observed_latest_estimate","prevalence_rank","change_rank","risk_aligned_change_pp","absolute_risk_aligned_change_pp","threshold_percentile","quantile_type","threshold_t_pp","improving_cutoff_pp","worsening_cutoff_pp","classification","classification_label","improving_count_contribution","non_significant_count_contribution","worsening_count_contribution","risk_alignment_note"
"DRC","ADM1","anc4plus","ANC4+","beneficial",11,8,26,"Nord-Ubangi",2024,40.777702,13,11,2.036011,2.036011,0.25,7,1.78030975,-1.78030975,1.78030975,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",12,9,26,"Tanganyika",2024,25.468926,23,12,3.275148,3.275148,0.25,7,1.78030975,-1.78030975,1.78030975,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",13,11,26,"Kinshasa",2024,69.19981,1,13,5.036459,5.036459,0.25,7,1.78030975,-1.78030975,1.78030975,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",14,12,26,"Nord-Kivu",2024,50.668947,5,14,6.102128,6.102128,0.25,7,1.78030975,-1.78030975,1.78030975,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",15,13,26,"Lomami",2024,31.705168,18,15,7.148488,7.148488,0.25,7,1.78030975,-1.78030975,1.78030975,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",16,14,26,"Haut-Lomami",2024,34.381983,17,16,7.412387,7.412387,0.25,7,1.78030975,-1.78030975,1.78030975,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",17,16,26,"Maniema",2024,29.817499,20,17,9.521189,9.521189,0.25,7,1.78030975,-1.78030975,1.78030975,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",18,17,26,"Tshuapa",2024,24.070656,25,18,11.747888,11.747888,0.25,7,1.78030975,-1.78030975,1.78030975,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",19,18,26,"Sankuru",2024,14.184444,26,19,13.542779,13.542779,0.25,7,1.78030975,-1.78030975,1.78030975,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",20,19,26,"Sud-Ubangi",2024,39.788027,14,20,14.802101,14.802101,0.25,7,1.78030975,-1.78030975,1.78030975,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",21,20,26,"Bas-Uele",2024,24.25363,24,21,15.319036,15.319036,0.25,7,1.78030975,-1.78030975,1.78030975,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",22,21,26,"Equateur",2024,48.688968,8,22,16.657548,16.657548,0.25,7,1.78030975,-1.78030975,1.78030975,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",23,22,26,"Ituri",2024,39.702706,15,23,16.810232,16.810232,0.25,7,1.78030975,-1.78030975,1.78030975,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",24,23,26,"Kasai",2024,26.604883,22,24,16.917085,16.917085,0.25,7,1.78030975,-1.78030975,1.78030975,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",25,24,26,"Haut-Uele",2024,30.473965,19,25,18.20296,18.20296,0.25,7,1.78030975,-1.78030975,1.78030975,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",26,25,26,"Kasai-Oriental",2024,34.698145,16,26,22.136203,22.136203,0.25,7,1.78030975,-1.78030975,1.78030975,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","wasting","Wasting","adverse",1,11,11,"Somali",2024,13.72103265,11,1,-8.97341195,8.97341195,0.25,7,2.370008893,-2.370008893,2.370008893,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","wasting","Wasting","adverse",2,10,11,"Harari",2024,2.649625748,2,2,-8.001936502,8.001936502,0.25,7,2.370008893,-2.370008893,2.370008893,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","wasting","Wasting","adverse",3,9,11,"Benishangul",2024,4.157369547,4,3,-7.305701263,7.305701263,0.25,7,2.370008893,-2.370008893,2.370008893,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","wasting","Wasting","adverse",4,8,11,"Afar",2024,10.5138072,9,4,-7.19005192,7.19005192,0.25,7,2.370008893,-2.370008893,2.370008893,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","wasting","Wasting","adverse",5,7,11,"Oromia",2024,3.860214346,3,5,-6.728060004,6.728060004,0.25,7,2.370008893,-2.370008893,2.370008893,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","wasting","Wasting","adverse",6,6,11,"Tigray",2024,5.183301796,7,6,-5.911153404,5.911153404,0.25,7,2.370008893,-2.370008893,2.370008893,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","wasting","Wasting","adverse",7,5,11,"Amhara",2024,4.535431126,6,7,-5.218630791,5.218630791,0.25,7,2.370008893,-2.370008893,2.370008893,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","wasting","Wasting","adverse",8,4,11,"Dire Dawa",2024,6.842042901,8,8,-2.906376573,2.906376573,0.25,7,2.370008893,-2.370008893,2.370008893,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","wasting","Wasting","adverse",9,3,11,"SNNPR",2024,4.174819533,5,9,-1.833641213,1.833641213,0.25,7,2.370008893,-2.370008893,2.370008893,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","wasting","Wasting","adverse",10,2,11,"Gambela",2024,12.91561315,10,10,-1.18299475,1.18299475,0.25,7,2.370008893,-2.370008893,2.370008893,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","wasting","Wasting","adverse",11,1,11,"Addis Ababa",2024,2.354158264,1,11,-1.118174334,1.118174334,0.25,7,2.370008893,-2.370008893,2.370008893,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anemia_women","Anemia (women)","adverse",1,10,11,"Gambela",2016,26.10307417,6,1,-15.91282893,15.91282893,0.25,7,3.33463252,-3.33463252,3.33463252,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anemia_women","Anemia (women)","adverse",2,9,11,"Amhara",2016,17.18962792,2,2,-13.81215219,13.81215219,0.25,7,3.33463252,-3.33463252,3.33463252,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anemia_women","Anemia (women)","adverse",3,8,11,"Benishangul",2016,19.22993609,3,3,-12.11272086,12.11272086,0.25,7,3.33463252,-3.33463252,3.33463252,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anemia_women","Anemia (women)","adverse",4,7,11,"Tigray",2016,19.7412697,4,4,-9.54774982,9.54774982,0.25,7,3.33463252,-3.33463252,3.33463252,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anemia_women","Anemia (women)","adverse",5,1,11,"SNNPR",2016,22.54381813,5,5,-0.9163604,0.9163604,0.25,7,3.33463252,-3.33463252,3.33463252,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anemia_women","Anemia (women)","adverse",6,2,11,"Addis Ababa",2016,15.96796288,1,6,1.36259345,1.36259345,0.25,7,3.33463252,-3.33463252,3.33463252,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anemia_women","Anemia (women)","adverse",7,3,11,"Oromia",2016,27.29235308,7,7,2.413231,2.413231,0.25,7,3.33463252,-3.33463252,3.33463252,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anemia_women","Anemia (women)","adverse",8,4,11,"Afar",2016,44.69838377,10,8,4.25603404,4.25603404,0.25,7,3.33463252,-3.33463252,3.33463252,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anemia_women","Anemia (women)","adverse",9,5,11,"Dire Dawa",2016,30.11001267,9,9,4.31224621,4.31224621,0.25,7,3.33463252,-3.33463252,3.33463252,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anemia_women","Anemia (women)","adverse",10,6,11,"Harari",2016,27.69211022,8,10,5.26353421,5.26353421,0.25,7,3.33463252,-3.33463252,3.33463252,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anemia_women","Anemia (women)","adverse",11,11,11,"Somali",2016,59.54086719,11,11,19.71459258,19.71459258,0.25,7,3.33463252,-3.33463252,3.33463252,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","zero_dose","Zero-dose","adverse",1,5,11,"Amhara",2024,12.09403222,3,1,-5.67587595,5.67587595,0.25,7,3.302930135,-3.302930135,3.302930135,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","zero_dose","Zero-dose","adverse",2,4,11,"Harari",2024,16.45890236,4,2,-3.46524261,3.46524261,0.25,7,3.302930135,-3.302930135,3.302930135,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","zero_dose","Zero-dose","adverse",3,2,11,"Afar",2024,51.42357821,10,3,-1.34423942,1.34423942,0.25,7,3.302930135,-3.302930135,3.302930135,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","zero_dose","Zero-dose","adverse",4,1,11,"Addis Ababa",2024,3.772074716,1,4,1.227212629,1.227212629,0.25,7,3.302930135,-3.302930135,3.302930135,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","zero_dose","Zero-dose","adverse",5,3,11,"Tigray",2024,10.43862645,2,5,3.14061766,3.14061766,0.25,7,3.302930135,-3.302930135,3.302930135,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","zero_dose","Zero-dose","adverse",6,6,11,"SNNPR",2024,29.27009719,6,6,5.95948607,5.95948607,0.25,7,3.302930135,-3.302930135,3.302930135,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","zero_dose","Zero-dose","adverse",7,7,11,"Oromia",2024,41.66457272,9,7,6.91733698,6.91733698,0.25,7,3.302930135,-3.302930135,3.302930135,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","zero_dose","Zero-dose","adverse",8,8,11,"Gambela",2024,33.0054701,7,8,7.02772378,7.02772378,0.25,7,3.302930135,-3.302930135,3.302930135,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","zero_dose","Zero-dose","adverse",9,9,11,"Dire Dawa",2024,23.52072896,5,9,21.7409388,21.7409388,0.25,7,3.302930135,-3.302930135,3.302930135,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","zero_dose","Zero-dose","adverse",10,10,11,"Benishangul",2024,40.8941287,8,10,22.80537786,22.80537786,0.25,7,3.302930135,-3.302930135,3.302930135,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","zero_dose","Zero-dose","adverse",11,11,11,"Somali",2024,66.99703119,11,11,28.62875654,28.62875654,0.25,7,3.302930135,-3.302930135,3.302930135,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","first_birth_under20","First birth < 20","adverse",1,11,11,"Amhara",2024,52.14165477,5,1,-16.61133214,16.61133214,0.25,7,5.23464623,-5.23464623,5.23464623,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","first_birth_under20","First birth < 20","adverse",2,10,11,"Tigray",2024,51.89177808,4,2,-13.81356449,13.81356449,0.25,7,5.23464623,-5.23464623,5.23464623,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","first_birth_under20","First birth < 20","adverse",3,9,11,"SNNPR",2024,48.84615688,3,3,-12.82426383,12.82426383,0.25,7,5.23464623,-5.23464623,5.23464623,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","first_birth_under20","First birth < 20","adverse",4,8,11,"Addis Ababa",2024,25.06369518,1,4,-11.98917317,11.98917317,0.25,7,5.23464623,-5.23464623,5.23464623,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","first_birth_under20","First birth < 20","adverse",5,7,11,"Dire Dawa",2024,48.0384523,2,5,-11.68184402,11.68184402,0.25,7,5.23464623,-5.23464623,5.23464623,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","first_birth_under20","First birth < 20","adverse",6,6,11,"Benishangul",2024,61.27388503,9,6,-10.05526776,10.05526776,0.25,7,5.23464623,-5.23464623,5.23464623,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","first_birth_under20","First birth < 20","adverse",7,5,11,"Afar",2024,61.38020365,10,7,-9.62416081,9.62416081,0.25,7,5.23464623,-5.23464623,5.23464623,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","first_birth_under20","First birth < 20","adverse",8,4,11,"Oromia",2024,60.35503427,8,8,-6.93919521,6.93919521,0.25,7,5.23464623,-5.23464623,5.23464623,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","first_birth_under20","First birth < 20","adverse",9,3,11,"Gambela",2024,62.99129611,11,9,-3.53009725,3.53009725,0.25,7,5.23464623,-5.23464623,5.23464623,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","first_birth_under20","First birth < 20","adverse",10,2,11,"Somali",2024,54.8335277,6,10,-3.52850166,3.52850166,0.25,7,5.23464623,-5.23464623,5.23464623,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","first_birth_under20","First birth < 20","adverse",11,1,11,"Harari",2024,56.28709113,7,11,-0.76975173,0.76975173,0.25,7,5.23464623,-5.23464623,5.23464623,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","facility_delivery","Facility delivery","beneficial",1,11,11,"Amhara",2024,72.7674788,4,1,-45.6474443,45.6474443,0.25,7,17.42924224,-17.42924224,17.42924224,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","facility_delivery","Facility delivery","beneficial",2,10,11,"Benishangul",2024,61.49202206,7,2,-35.80666558,35.80666558,0.25,7,17.42924224,-17.42924224,17.42924224,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","facility_delivery","Facility delivery","beneficial",3,9,11,"Oromia",2024,53.73758317,9,3,-34.9823529,34.9823529,0.25,7,17.42924224,-17.42924224,17.42924224,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","facility_delivery","Facility delivery","beneficial",4,8,11,"SNNPR",2024,59.45105687,8,4,-33.92445626,33.92445626,0.25,7,17.42924224,-17.42924224,17.42924224,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","facility_delivery","Facility delivery","beneficial",5,7,11,"Harari",2024,78.68707824,3,5,-28.43732867,28.43732867,0.25,7,17.42924224,-17.42924224,17.42924224,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","facility_delivery","Facility delivery","beneficial",6,6,11,"Gambela",2024,71.81995,5,6,-26.84586208,26.84586208,0.25,7,17.42924224,-17.42924224,17.42924224,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","facility_delivery","Facility delivery","beneficial",7,5,11,"Dire Dawa",2024,82.43829498,2,7,-26.21137812,26.21137812,0.25,7,17.42924224,-17.42924224,17.42924224,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","facility_delivery","Facility delivery","beneficial",8,4,11,"Afar",2024,33.26268233,11,8,-18.56281582,18.56281582,0.25,7,17.42924224,-17.42924224,17.42924224,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","facility_delivery","Facility delivery","beneficial",9,3,11,"Somali",2024,34.22026892,10,9,-16.29566866,16.29566866,0.25,7,17.42924224,-17.42924224,17.42924224,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","facility_delivery","Facility delivery","beneficial",10,2,11,"Tigray",2024,68.25728369,6,10,-11.31623454,11.31623454,0.25,7,17.42924224,-17.42924224,17.42924224,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","facility_delivery","Facility delivery","beneficial",11,1,11,"Addis Ababa",2024,97.94164058,1,11,-1.323997866,1.323997866,0.25,7,17.42924224,-17.42924224,17.42924224,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","fever_care_seeking","Fever care seeking","beneficial",1,11,11,"Benishangul",2024,67.678,1,1,-23.477833,23.477833,0.25,7,2.2310975,-2.2310975,2.2310975,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","fever_care_seeking","Fever care seeking","beneficial",2,9,11,"Gambela",2024,63.533277,2,2,-16.600074,16.600074,0.25,7,2.2310975,-2.2310975,2.2310975,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","fever_care_seeking","Fever care seeking","beneficial",3,7,11,"Oromia",2024,42.475027,6,3,-7.090688,7.090688,0.25,7,2.2310975,-2.2310975,2.2310975,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","fever_care_seeking","Fever care seeking","beneficial",4,6,11,"SNNPR",2024,42.708545,5,4,-5.473703,5.473703,0.25,7,2.2310975,-2.2310975,2.2310975,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","fever_care_seeking","Fever care seeking","beneficial",5,4,11,"Amhara",2024,34.182334,10,5,-2.789568,2.789568,0.25,7,2.2310975,-2.2310975,2.2310975,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","fever_care_seeking","Fever care seeking","beneficial",6,1,11,"Tigray",2024,34.32616,9,6,-0.235627,0.235627,0.25,7,2.2310975,-2.2310975,2.2310975,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","fever_care_seeking","Fever care seeking","beneficial",7,2,11,"Somali",2024,28.283234,11,7,0.825075,0.825075,0.25,7,2.2310975,-2.2310975,2.2310975,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","fever_care_seeking","Fever care seeking","beneficial",8,3,11,"Afar",2024,39.623656,8,8,1.672627,1.672627,0.25,7,2.2310975,-2.2310975,2.2310975,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","fever_care_seeking","Fever care seeking","beneficial",9,5,11,"Harari",2024,48.786803,3,9,5.001767,5.001767,0.25,7,2.2310975,-2.2310975,2.2310975,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","fever_care_seeking","Fever care seeking","beneficial",10,8,11,"Dire Dawa",2024,39.807431,7,10,11.378486,11.378486,0.25,7,2.2310975,-2.2310975,2.2310975,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","fever_care_seeking","Fever care seeking","beneficial",11,10,11,"Addis Ababa",2024,46.286052,4,11,17.862177,17.862177,0.25,7,2.2310975,-2.2310975,2.2310975,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anc4plus","ANC4+","beneficial",1,11,11,"Amhara",2024,62.02802437,3,1,-30.55852787,30.55852787,0.25,7,4.428454057,-4.428454057,4.428454057,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anc4plus","ANC4+","beneficial",2,10,11,"Oromia",2024,48.44824705,8,2,-26.32996474,26.32996474,0.25,7,4.428454057,-4.428454057,4.428454057,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anc4plus","ANC4+","beneficial",3,9,11,"Afar",2024,46.17716497,10,3,-25.58779437,25.58779437,0.25,7,4.428454057,-4.428454057,4.428454057,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anc4plus","ANC4+","beneficial",4,8,11,"Benishangul",2024,57.15136707,4,4,-15.12427622,15.12427622,0.25,7,4.428454057,-4.428454057,4.428454057,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anc4plus","ANC4+","beneficial",5,7,11,"Harari",2024,46.52613647,9,5,-11.58735792,11.58735792,0.25,7,4.428454057,-4.428454057,4.428454057,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anc4plus","ANC4+","beneficial",6,6,11,"SNNPR",2024,48.91373611,7,6,-10.73629177,10.73629177,0.25,7,4.428454057,-4.428454057,4.428454057,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anc4plus","ANC4+","beneficial",7,5,11,"Gambela",2024,49.17214331,6,7,-5.818764412,5.818764412,0.25,7,4.428454057,-4.428454057,4.428454057,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anc4plus","ANC4+","beneficial",8,4,11,"Addis Ababa",2024,94.77796662,1,8,-5.694925235,5.694925235,0.25,7,4.428454057,-4.428454057,4.428454057,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anc4plus","ANC4+","beneficial",9,3,11,"Dire Dawa",2024,69.146672,2,9,-3.161982879,3.161982879,0.25,7,4.428454057,-4.428454057,4.428454057,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anc4plus","ANC4+","beneficial",10,2,11,"Somali",2024,12.72288797,11,10,-0.942764519,0.942764519,0.25,7,4.428454057,-4.428454057,4.428454057,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Ethiopia","ADM1","anc4plus","ANC4+","beneficial",11,1,11,"Tigray",2024,57.13955724,5,11,-0.592879859,0.592879859,0.25,7,4.428454057,-4.428454057,4.428454057,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Nigeria","ADM1","wasting","Wasting","adverse",1,37,37,"Kaduna",2024,5.896358091,9,1,-35.8434681,35.8434681,0.25,7,2.7397228,-2.7397228,2.7397228,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Nigeria","ADM1","wasting","Wasting","adverse",2,36,37,"Kano",2024,10.39470898,30,2,-29.33067653,29.33067653,0.25,7,2.7397228,-2.7397228,2.7397228,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Nigeria","ADM1","wasting","Wasting","adverse",3,35,37,"Bauchi",2024,5.24001237,4,3,-18.05949338,18.05949338,0.25,7,2.7397228,-2.7397228,2.7397228,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Nigeria","ADM1","wasting","Wasting","adverse",4,34,37,"Borno",2024,10.33049408,29,4,-17.85205372,17.85205372,0.25,7,2.7397228,-2.7397228,2.7397228,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Nigeria","ADM1","wasting","Wasting","adverse",5,33,37,"Katsina",2024,6.721186552,14,5,-17.53261276,17.53261276,0.25,7,2.7397228,-2.7397228,2.7397228,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Nigeria","ADM1","wasting","Wasting","adverse",6,32,37,"Yobe",2024,10.09131788,27,6,-13.48236439,13.48236439,0.25,7,2.7397228,-2.7397228,2.7397228,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Nigeria","ADM1","wasting","Wasting","adverse",7,31,37,"Sokoto",2024,6.035052676,11,7,-13.28492711,13.28492711,0.25,7,2.7397228,-2.7397228,2.7397228,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"Nigeria","ADM1","wasting","Wasting","adverse",8,30,37,"Niger",2024,5.794032154,7,8,-11.88219926,11.88219926,0.25,7,2.7397228,-2.7397228,2.7397228,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
