country,survey_year,survey_source,survey_id,population,indicator,admin_level,admin_name,admin_norm,estimate,se,ci_l,ci_u,unweighted_n,survey_order,survey_label
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,severe_stunting,ADM1,Tigray,tigray,22.36144441,22.36144441,19.43043595,25.29245286,1140,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,severe_stunting,ADM1,Tigray,tigray,13.4457037,13.4457037,10.59333654,16.29807086,980,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,severe_stunting,ADM1,Tigray,tigray,15.14000236,15.14000236,10.17603505,20.10396967,450,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,severe_stunting,ADM1,Tigray,tigray,14.20511457,14.20511457,10.90640369,17.50382545,501,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,severe_wasting,ADM1,Addis Ababa,addis ababa,1.423708333,1.423708333,0.153795225,2.69362144,357,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,severe_wasting,ADM1,Addis Ababa,addis ababa,0.38301684,0.38301684,-0.157338499,0.92337218,424,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,severe_wasting,ADM1,Addis Ababa,addis ababa,0,0,0,0,272,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,severe_wasting,ADM1,Addis Ababa,addis ababa,0.99233866,0.99233866,-0.805420794,2.790098113,251,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,severe_wasting,ADM1,Afar,afar,6.238474129,6.238474129,5.002557892,7.474390367,962,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,severe_wasting,ADM1,Afar,afar,5.270249937,5.270249937,3.742981615,6.797518258,916,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,severe_wasting,ADM1,Afar,afar,2.813261292,2.813261292,1.41209215,4.214430434,613,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,severe_wasting,ADM1,Afar,afar,2.915363804,2.915363804,1.350619351,4.480108257,605,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,severe_wasting,ADM1,Amhara,amhara,3.074677416,3.074677416,1.964764477,4.184590355,1120,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,severe_wasting,ADM1,Amhara,amhara,2.173427697,2.173427697,1.187240372,3.159615022,950,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,severe_wasting,ADM1,Amhara,amhara,1.560643185,1.560643185,0.358369066,2.762917303,500,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,severe_wasting,ADM1,Amhara,amhara,0.691032293,0.691032293,-0.092046311,1.474110896,503,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,severe_wasting,ADM1,Benishangul,benishangul,2.49003802,2.49003802,1.393856632,3.586219408,893,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,severe_wasting,ADM1,Benishangul,benishangul,3.127169585,3.127169585,0.757617327,5.496721844,765,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,severe_wasting,ADM1,Benishangul,benishangul,0.753994006,0.753994006,0.142543316,1.365444695,490,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,severe_wasting,ADM1,Benishangul,benishangul,0.662213776,0.662213776,-0.10218394,1.426611491,376,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,severe_wasting,ADM1,Dire Dawa,dire dawa,2.042190305,2.042190305,0.922071284,3.162309326,644,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,severe_wasting,ADM1,Dire Dawa,dire dawa,4.165607617,4.165607617,2.287893267,6.043321967,471,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,severe_wasting,ADM1,Dire Dawa,dire dawa,0.960219701,0.960219701,0.004148719,1.916290682,377,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,severe_wasting,ADM1,Dire Dawa,dire dawa,1.179999331,1.179999331,-1.002359196,3.362357858,281,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,severe_wasting,ADM1,Gambela,gambela,3.228550728,3.228550728,0.838979387,5.61812207,735,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,severe_wasting,ADM1,Gambela,gambela,3.380216086,3.380216086,1.777593264,4.982838907,637,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,severe_wasting,ADM1,Gambela,gambela,2.719197272,2.719197272,0.10632096,5.332073585,420,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,severe_wasting,ADM1,Gambela,gambela,2.742387531,2.742387531,1.342267965,4.142507097,351,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,severe_wasting,ADM1,Harari,harari,1.640978638,1.640978638,0.666809733,2.615147543,537,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,severe_wasting,ADM1,Harari,harari,2.989451807,2.989451807,1.384935223,4.593968391,487,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,severe_wasting,ADM1,Harari,harari,0.830488591,0.830488591,-0.039975413,1.700952595,433,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,severe_wasting,ADM1,Harari,harari,0,0,0,0,298,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,severe_wasting,ADM1,Oromia,oromia,2.758512904,2.758512904,1.681167012,3.835858796,1619,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,severe_wasting,ADM1,Oromia,oromia,3.512860199,3.512860199,2.518065648,4.50765475,1466,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,severe_wasting,ADM1,Oromia,oromia,0.344051169,0.344051169,-0.039557121,0.727659459,715,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,severe_wasting,ADM1,Oromia,oromia,0.818431273,0.818431273,-0.110229815,1.74709236,666,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,severe_wasting,ADM1,SNNPR,snnpr,1.888728257,1.888728257,1.037751009,2.739705504,1477,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,severe_wasting,ADM1,SNNPR,snnpr,1.682359274,1.682359274,0.959039342,2.405679205,1213,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,severe_wasting,ADM1,SNNPR,snnpr,1.167926431,1.167926431,-0.066786573,2.402639436,679,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,severe_wasting,ADM1,SNNPR,snnpr,1.109708378,1.109708378,0.364984236,1.854432519,1815,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,severe_wasting,ADM1,Somali,somali,8.543442141,8.543442141,5.682123283,11.404761,798,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,severe_wasting,ADM1,Somali,somali,6.122472192,6.122472192,3.421218767,8.823725617,1289,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,severe_wasting,ADM1,Somali,somali,5.748585668,5.748585668,3.694700519,7.802470817,605,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,severe_wasting,ADM1,Somali,somali,4.39042589,4.39042589,2.715332069,6.065519712,728,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,severe_wasting,ADM1,Tigray,tigray,2.980553598,2.980553598,2.117525666,3.84358153,1140,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,severe_wasting,ADM1,Tigray,tigray,3.380346445,3.380346445,2.032457135,4.728235755,978,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,severe_wasting,ADM1,Tigray,tigray,0.70168616,0.70168616,-0.257030279,1.660402599,452,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,severe_wasting,ADM1,Tigray,tigray,1.78261038,1.78261038,0.49361528,3.071605479,502,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,stunting,ADM1,Addis Ababa,addis ababa,22.0199267,2.452885472,17.21235952,26.82749388,357,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,stunting,ADM1,Addis Ababa,addis ababa,14.59285226,1.925328326,10.81927809,18.36642644,423,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,stunting,ADM1,Addis Ababa,addis ababa,14.99168715,3.035636487,9.041948963,20.94142533,271,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,stunting,ADM1,Addis Ababa,addis ababa,14.70189373,2.079630159,10.62589352,18.77789394,252,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,stunting,ADM1,Afar,afar,50.15053378,2.195130839,45.8481564,54.45291117,962,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,stunting,ADM1,Afar,afar,41.10692894,2.464632302,36.27633839,45.93751948,878,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,stunting,ADM1,Afar,afar,42.24368779,2.70076689,36.95028195,47.53709362,588,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,stunting,ADM1,Afar,afar,45.96492927,2.823594077,40.43078657,51.49907197,591,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,stunting,ADM1,Amhara,amhara,52.04039504,1.603026999,48.89851985,55.18227022,1120,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,stunting,ADM1,Amhara,amhara,46.32034267,1.941071795,42.51591186,50.12477348,954,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,stunting,ADM1,Amhara,amhara,41.48972969,3.232383918,35.15437363,47.82508575,494,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,stunting,ADM1,Amhara,amhara,43.11980818,2.268733759,38.67317172,47.56644464,506,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,stunting,ADM1,Benishangul,benishangul,48.55937762,2.231827657,44.18507579,52.93367945,893,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,stunting,ADM1,Benishangul,benishangul,42.74297167,2.202934826,38.42529875,47.06064459,759,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,stunting,ADM1,Benishangul,benishangul,40.71032451,6.277386343,28.40687336,53.01377566,478,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,stunting,ADM1,Benishangul,benishangul,51.6315312,4.211021874,43.37807999,59.88498241,369,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,stunting,ADM1,Dire Dawa,dire dawa,36.28855034,2.487696956,31.4127539,41.16434678,644,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,stunting,ADM1,Dire Dawa,dire dawa,40.19737791,2.895575587,34.52215405,45.87260178,464,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,stunting,ADM1,Dire Dawa,dire dawa,25.3794875,2.330823484,20.81115742,29.94781758,362,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,stunting,ADM1,Dire Dawa,dire dawa,33.26367777,3.450177338,26.50145444,40.02590109,280,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,stunting,ADM1,Gambela,gambela,27.33257004,2.398563256,22.63147245,32.03366764,735,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,stunting,ADM1,Gambela,gambela,23.52715921,1.826577844,19.94713242,27.107186,611,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,stunting,ADM1,Gambela,gambela,17.29497339,2.692086055,12.01858168,22.5713651,412,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,stunting,ADM1,Gambela,gambela,16.52115075,2.573427263,11.477326,21.5649755,353,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,stunting,ADM1,Harari,harari,29.76311034,2.420786985,25.01845504,34.50776565,537,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,stunting,ADM1,Harari,harari,31.95869229,2.523126115,27.01345598,36.90392861,484,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,stunting,ADM1,Harari,harari,36.3711464,3.397252918,29.71265304,43.02963977,416,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,stunting,ADM1,Harari,harari,34.82838269,3.923057966,27.13933036,42.51743501,295,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,stunting,ADM1,Oromia,oromia,41.3635501,1.62643043,38.17580504,44.55129517,1619,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,stunting,ADM1,Oromia,oromia,36.47153473,1.700376267,33.13885849,39.80421097,1463,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,stunting,ADM1,Oromia,oromia,35.30988021,2.370521732,30.66374299,39.95601743,698,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,stunting,ADM1,Oromia,oromia,41.2707518,2.433145228,36.50187479,46.03962882,663,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,stunting,ADM1,SNNPR,snnpr,44.08139929,1.874602196,40.4072465,47.75555208,1477,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,stunting,ADM1,SNNPR,snnpr,38.63327534,1.982741059,34.74717427,42.5193764,1208,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,stunting,ADM1,SNNPR,snnpr,36.42700343,2.718897317,31.09806261,41.75594425,645,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,stunting,ADM1,SNNPR,snnpr,38.124292,1.612191115,34.96445548,41.28412853,1800,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,stunting,ADM1,Somali,somali,32.96154223,2.22121189,28.60804692,37.31503753,798,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,stunting,ADM1,Somali,somali,27.43530595,1.738826652,24.02726833,30.84334356,1247,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,stunting,ADM1,Somali,somali,30.58349924,3.118309667,24.4717246,36.69527388,566,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,stunting,ADM1,Somali,somali,34.55629984,3.043363353,28.59141727,40.5211824,723,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,stunting,ADM1,Tigray,tigray,51.42844392,1.871206961,47.76094567,55.09594217,1140,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,stunting,ADM1,Tigray,tigray,39.27100653,1.806747773,35.72984596,42.81216709,980,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,stunting,ADM1,Tigray,tigray,48.35019897,3.02652968,42.4183098,54.28208814,450,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,stunting,ADM1,Tigray,tigray,41.572768,2.307879508,37.04940729,46.09612872,501,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,wasting,ADM1,Addis Ababa,addis ababa,4.570675622,1.181816161,2.254358509,6.886992735,357,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,wasting,ADM1,Addis Ababa,addis ababa,3.472332598,0.830466837,1.844647507,5.100017689,424,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,wasting,ADM1,Addis Ababa,addis ababa,2.233086154,0.812753727,0.640118121,3.826054187,272,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,wasting,ADM1,Addis Ababa,addis ababa,2.354158264,1.202993862,-0.003666379,4.711982906,251,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,wasting,ADM1,Afar,afar,19.51885569,1.305643031,16.95984237,22.077869,962,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,wasting,ADM1,Afar,afar,17.70385912,1.862197158,14.05401976,21.35369848,916,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,wasting,ADM1,Afar,afar,13.53578189,2.161931082,9.298474836,17.77308895,613,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,wasting,ADM1,Afar,afar,10.5138072,1.362490655,7.843374587,13.18423981,605,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,wasting,ADM1,Amhara,amhara,9.895237704,1.084119629,7.770402277,12.02007313,1120,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,wasting,ADM1,Amhara,amhara,9.754061917,0.96402108,7.86461532,11.64350851,950,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,wasting,ADM1,Amhara,amhara,7.592830441,1.182266077,5.275631511,9.910029371,500,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,wasting,ADM1,Amhara,amhara,4.535431126,0.915450267,2.741181573,6.32968068,503,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,wasting,ADM1,Benishangul,benishangul,9.884139476,1.117159492,7.694547107,12.07373184,893,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,wasting,ADM1,Benishangul,benishangul,11.46307081,1.75441432,8.024481925,14.90165969,765,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,wasting,ADM1,Benishangul,benishangul,6.43135621,1.39630005,3.694658399,9.16805402,490,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,wasting,ADM1,Benishangul,benishangul,4.157369547,0.94712924,2.301030348,6.013708747,376,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,wasting,ADM1,Dire Dawa,dire dawa,12.25091183,1.633522608,9.049266353,15.45255731,644,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,wasting,ADM1,Dire Dawa,dire dawa,9.748419474,1.706141511,6.40444356,13.09239539,471,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,wasting,ADM1,Dire Dawa,dire dawa,5.926377749,1.317989396,3.343166,8.509589498,377,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,wasting,ADM1,Dire Dawa,dire dawa,6.842042901,1.80787819,3.298666761,10.38541904,281,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,wasting,ADM1,Gambela,gambela,12.54352587,2.08212556,8.462634756,16.62441697,735,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,wasting,ADM1,Gambela,gambela,14.0986079,1.914535362,10.34618754,17.85102825,637,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,wasting,ADM1,Gambela,gambela,13.13788357,1.531264406,10.13666049,16.13910666,420,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,wasting,ADM1,Gambela,gambela,12.91561315,2.022320644,8.951937518,16.87928877,351,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,wasting,ADM1,Harari,harari,9.066736477,1.561514789,6.006223728,12.12724923,537,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,wasting,ADM1,Harari,harari,10.65156225,1.788117657,7.14691604,14.15620845,487,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,wasting,ADM1,Harari,harari,4.087940802,1.007759546,2.112768387,6.063113217,433,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,wasting,ADM1,Harari,harari,2.649625748,1.136681197,0.42177154,4.877479957,298,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,wasting,ADM1,Oromia,oromia,9.669316703,0.894128877,7.916856307,11.4217771,1619,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,wasting,ADM1,Oromia,oromia,10.58827435,0.849386391,8.923507617,12.25304109,1466,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,wasting,ADM1,Oromia,oromia,4.312727237,0.842645701,2.661172012,5.964282463,715,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,wasting,ADM1,Oromia,oromia,3.860214346,0.918945033,2.059115177,5.661313515,666,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,wasting,ADM1,SNNPR,snnpr,7.641845562,0.788387372,6.096634707,9.187056417,1477,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,wasting,ADM1,SNNPR,snnpr,6.008460746,0.72238213,4.592617787,7.424303704,1213,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,wasting,ADM1,SNNPR,snnpr,6.315048396,1.696659476,2.989656929,9.640439863,679,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,wasting,ADM1,SNNPR,snnpr,4.174819533,0.672101078,2.857525627,5.49211344,1815,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,wasting,ADM1,Somali,somali,22.15212502,1.935805694,18.35801558,25.94623446,798,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,wasting,ADM1,Somali,somali,22.6944446,2.43074188,17.93027806,27.45861114,1289,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,wasting,ADM1,Somali,somali,21.43897733,1.816808685,17.87809774,24.99985692,605,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,wasting,ADM1,Somali,somali,13.72103265,1.420254859,10.93738428,16.50468102,728,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_child,children_under5,wasting,ADM1,Tigray,tigray,10.26506424,1.006611272,8.292142403,12.23798608,1140,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_child,children_under5,wasting,ADM1,Tigray,tigray,11.0944552,1.067136106,9.002906864,13.18600353,978,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_child,children_under5,wasting,ADM1,Tigray,tigray,9.104502719,1.663331681,5.844432531,12.36457291,452,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_child,children_under5,wasting,ADM1,Tigray,tigray,5.183301796,1.174217362,2.881878056,7.484725537,502,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_women,women_15_49,anemia_women,ADM1,Addis Ababa,addis ababa,9.317881061,1.003325814,7.3513986,11.28436352,1525,2,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_women,women_15_49,anemia_women,ADM1,Addis Ababa,addis ababa,15.96796288,1.344503581,13.33278428,18.60314147,1613,3,2016 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_women,women_15_49,anemia_women,ADM1,Afar,afar,34.75445674,2.296905798,30.2526041,39.25630938,1260,2,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_women,women_15_49,anemia_women,ADM1,Afar,afar,44.69838377,2.463930796,39.86916815,49.52759939,1039,3,2016 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_women,women_15_49,anemia_women,ADM1,Amhara,amhara,16.56097059,1.254108452,14.1029632,19.01897799,1989,2,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_women,women_15_49,anemia_women,ADM1,Amhara,amhara,17.18962792,1.211172567,14.8157733,19.56348253,1688,3,2016 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_women,women_15_49,anemia_women,ADM1,Benishangul,benishangul,19.0711282,1.571609771,15.99082965,22.15142675,1213,2,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_women,women_15_49,anemia_women,ADM1,Benishangul,benishangul,19.22993609,1.679095934,15.93896853,22.52090364,1038,3,2016 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_women,women_15_49,anemia_women,ADM1,Dire Dawa,dire dawa,28.80267702,1.899320635,25.08007698,32.52527706,997,2,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_women,women_15_49,anemia_women,ADM1,Dire Dawa,dire dawa,30.11001267,2.316239234,25.57026719,34.64975815,953,3,2016 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_women,women_15_49,anemia_women,ADM1,Gambela,gambela,19.42025094,2.308899379,14.89489131,23.94561057,1092,2,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_women,women_15_49,anemia_women,ADM1,Gambela,gambela,26.10307417,2.588876957,21.02896857,31.17717977,985,3,2016 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_women,women_15_49,anemia_women,ADM1,Harari,harari,19.35309751,1.631259977,16.15588671,22.55030832,980,2,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_women,women_15_49,anemia_women,ADM1,Harari,harari,27.69211022,2.137111955,23.50344776,31.88077269,750,3,2016 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_women,women_15_49,anemia_women,ADM1,Oromia,oromia,19.15133858,1.338177763,16.52855836,21.7741188,2068,2,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_women,women_15_49,anemia_women,ADM1,Oromia,oromia,27.29235308,1.871535411,23.62421108,30.96049508,1802,3,2016 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_women,women_15_49,anemia_women,ADM1,SNNPR,snnpr,11.26254308,0.910625014,9.477750849,13.04733531,1943,2,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_women,women_15_49,anemia_women,ADM1,SNNPR,snnpr,22.54381813,1.672840465,19.26511107,25.8225252,1760,3,2016 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_women,women_15_49,anemia_women,ADM1,Somali,somali,44.0376423,3.519106182,37.14032093,50.93496368,813,2,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_women,women_15_49,anemia_women,ADM1,Somali,somali,59.54086719,2.163080811,55.3013067,63.78042768,1262,3,2016 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_women,women_15_49,anemia_women,ADM1,Tigray,tigray,12.40353392,1.118030271,10.21223486,14.59483299,1688,2,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_women,women_15_49,anemia_women,ADM1,Tigray,tigray,19.7412697,1.583105697,16.63843955,22.84409985,1599,3,2016 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_women,women_15_49,severe_anemia_women,ADM1,Addis Ababa,addis ababa,0.279920393,0.279920393,0.037536412,0.522304374,1525,2,2011 DHS
